AccNum,GeneName,txReads2,txRPKM2,cdReads2,cdRPKM2
NM_001003806,TARP,0.0,-,0.0,-
NM_017847,ODR4,18.0,3.43418303803,11.0,5.99004266495
NM_001143986,TLE6,0.0,-,0.0,-
NM_001143987,NBPF6,0.0,-,0.0,-
NM_001143980,CCDC154,1.0,0.339255974344,1.0,0.370913093706
NM_001003803,ATP5S,8.0,3.22302369555,6.0,6.88249851655
NM_001003800,BICD2,361.0,41.8227637411,292.0,84.5196546798
NM_016649,ESF1,12.0,2.77354417831,10.0,2.90809796474
NM_016647,THEM6,27.0,8.86456081018,8.0,9.48401709457
NM_016644,PRR16,7.0,2.78244325054,3.0,2.6358504957
NM_017417,GALNT8,0.0,-,0.0,-
NM_016642,SPTBN5,5.0,0.317030555228,5.0,0.337101968157
NM_001143989,NBPF4,1.0,0.29744291308,0.0,-
NM_016640,MRPS30,63.0,28.0074879824,61.0,34.3499244144
NM_001304464,SNRPE,24.0,11.02560949,0.0,-
NM_003279,TNNC2,18.0,19.6469561177,14.0,21.5452127474
NM_001012980,SATL1,0.0,-,0.0,-
NM_001304467,EEF1AKMT2,38.0,7.71742456609,8.0,9.26242791012
NM_001080825,TMEM120B,38.0,3.76108840372,7.0,5.10114595932
NM_001008781,FAT3,340.0,13.2685118668,326.0,17.7211501953
NM_017419,ASIC5,0.0,-,0.0,-
NM_001040,SHBG,0.0,-,0.0,-
NM_002223,ITPR2,8.0,0.472580363848,6.0,0.550192331449
NM_001143981,CHRDL1,0.0,-,0.0,-
NM_001253384,RPL15,28.0,5.16059397819,22.0,37.3351974322
NM_001145313,FSD1L,17.0,1.63470469293,7.0,3.26627048243
NM_205859,OR2K2,0.0,-,0.0,-
NM_018476,BEX1,0.0,-,0.0,-
NM_003363,USP4,28.0,5.0516202704,28.0,7.19663745299
NM_144585,SLC22A12,0.0,-,0.0,-
NM_205856,SPACA5,0.0,-,0.0,-
NM_207118,GTF2H5,16.0,1.58869321889,6.0,20.6474955496
NM_205853,MUSTN1,0.0,-,0.0,-
NM_205852,CLEC12B,0.0,-,0.0,-
NM_001282735,SPATS2L,618.0,71.8544472061,499.0,221.175676836
NM_001355213,OR10D3,1.0,0.721660038628,1.0,0.791597273469
NM_001007531,NKAPL,0.0,-,0.0,-
NM_001282730,SUPT7L,49.0,7.69211872219,31.0,18.5977441755
NM_004108,FCN2,0.0,-,0.0,-
NM_004109,FDX1,19.0,4.47635085767,14.0,18.7501581208
NM_004106,FCER1G,0.0,-,0.0,-
NM_001291976,SPARCL1,1.0,0.246210612715,0.0,-
NM_130759,GIMAP1,0.0,-,0.0,-
NM_181776,SLC36A2,0.0,-,0.0,-
NM_001462,FPR2,0.0,-,0.0,-
NM_001463,FRZB,0.0,-,0.0,-
NM_004101,F2RL2,8.0,1.73417285456,4.0,2.64287943035
NM_000331,SAA1,0.0,-,0.0,-
NM_007102,GUCA2B,0.0,-,0.0,-
NM_007101,SARDH,11.0,2.42120468986,10.0,2.69608211747
NM_007100,ATP5ME,38.0,77.3856819504,19.0,67.2518426474
NM_000334,SCN4A,0.0,-,0.0,-
NM_007105,SLC22A18AS,0.0,-,0.0,-
NM_181435,C1QTNF3,0.0,-,0.0,-
NM_000339,SLC12A3,0.0,-,0.0,-
NM_000486,AQP2,0.0,-,0.0,-
NM_000485,APRT,109.0,100.397487654,74.0,101.29821021
NM_007108,ELOB,161.0,120.881701218,137.0,285.247753644
NM_000483,APOC2,0.0,-,0.0,-
NM_000482,APOA4,0.0,-,0.0,-
NM_000481,AMT,1.0,0.337561235144,0.0,-
NM_016643,ZNF771,22.0,11.2390491239,20.0,15.5830155092
NM_030615,KIF25,0.0,-,0.0,-
NM_001350532,SNX14,30.0,5.8497626426,23.0,5.88709583853
NM_001350531,LARP1B,4.0,0.68634334237,0.0,-
NM_001350530,MIER1,87.0,11.4213981034,52.0,21.3665625588
NM_001320272,PLD5,0.0,-,0.0,-
NM_030613,ZFP2,0.0,-,0.0,-
NM_014177,TIMM21,34.0,16.474924741,23.0,22.8863806092
NM_020992,PDLIM1,7.0,3.29314485982,5.0,3.75409009993
NM_005802,TOPORS,37.0,6.59057370528,33.0,7.81683387921
NM_005258,GCHFR,0.0,-,0.0,-
NM_001012964,KLK6,0.0,-,0.0,-
NM_003824,FADD,28.0,11.2318810114,19.0,22.5245405996
NM_003825,SNAP23,43.0,12.1023563464,20.0,23.3745232637
NM_003826,NAPG,42.0,8.40350289934,20.0,15.8319454694
NM_003827,NAPA,133.0,53.1506498342,90.0,75.3354567352
NM_003820,TNFRSF14,3.0,0.63694073675,1.0,0.872429389421
NM_003821,RIPK2,36.0,10.3517037649,20.0,9.1597022771
NM_003795,SNX3,101.0,42.6558487605,41.0,62.3225019044
NM_003823,TNFRSF6B,10.0,6.43558302846,10.0,8.23155968756
NM_012181,FKBP8,245.0,101.454546378,202.0,120.892582638
NM_012180,FBXO8,23.0,6.67035751662,11.0,8.51709191423
NM_012183,FOXD3,1.0,0.359434158504,1.0,0.517265024208
NM_012182,FOXB1,0.0,-,0.0,-
NM_001018088,VPS13C,25.0,1.27313962693,25.0,1.70687480432
NM_020437,ASPHD2,17.0,3.81414647642,4.0,2.67859401725
NM_012186,FOXE3,1.0,0.375219505193,1.0,0.774281083111
NM_020733,HEG1,63.0,5.11451724624,40.0,7.17134432983
NM_020731,AHRR,34.0,4.46511211179,21.0,7.22662344237
NM_020737,LRFN2,0.0,-,0.0,-
NM_001025780,ABHD17B,35.0,8.34643708455,8.0,6.85868364279
NM_001300829,CIRBP,322.0,134.918696962,164.0,136.356614905
NM_002224,ITPR3,173.0,14.2390214022,159.0,14.7437954748
NM_175856,CHSY3,14.0,2.98005090407,12.0,3.36720199224
NM_001688,ATP5PB,116.0,41.0394771134,69.0,66.5218922767
NM_014171,CRIPT,19.0,2.21848679798,5.0,12.1455856174
NM_001199973,RPL36A-HNRNPH2,0.0,-,0.0,-
NM_001867,COX7C,45.0,82.1841346202,15.0,58.0710812334
NM_144646,JCHAIN,0.0,-,0.0,-
NM_144647,CAPSL,0.0,-,0.0,-
NM_144644,SPATA4,0.0,-,0.0,-
NM_144645,C4orf36,0.0,-,0.0,-
NM_144642,SYNPR,0.0,-,0.0,-
NM_144643,SCLT1,31.0,7.54258757231,21.0,7.55176905444
NM_001161546,PROB1,56.0,12.8038606669,53.0,12.9250070567
NM_144641,PPM1M,18.0,6.08993041246,10.0,5.38630318686
NM_133447,AGAP11,5.0,1.17798706781,3.0,1.34901967293
NM_001008783,SLC35D3,1.0,0.309325776025,1.0,0.594172533803
NM_000159,GCDH,47.0,18.5531399203,39.0,22.0114531144
NM_000158,GBE1,36.0,8.63477064612,27.0,9.51605769286
NM_144648,LRGUK,1.0,0.239006379353,1.0,0.299963615733
NM_144649,TMEM71,0.0,-,0.0,-
NM_021020,LZTS1,225.0,30.6365110738,121.0,50.218029377
NM_021021,SNTB1,224.0,33.467618917,159.0,73.0898358232
NM_021023,CFHR3,0.0,-,0.0,-
NM_001347869,ZNF174,7.0,1.83533293775,1.0,0.991079786383
NM_021025,TLX3,2.0,0.995726510096,2.0,1.69705442874
NM_021026,RFPL1,0.0,-,0.0,-
NM_021027,UGT1A9,0.0,-,0.0,-
NM_015225,PRUNE2,37.0,2.18533683529,27.0,2.16568098352
NM_175068,KRT73,0.0,-,0.0,-
NM_001143679,GSTK1,36.0,21.8263900753,27.0,23.6388288271
NM_152694,RTL3,0.0,-,0.0,-
NM_173536,GABRG1,0.0,-,0.0,-
NM_173537,GTF2IRD2,0.0,-,0.0,-
NM_173535,CLEC4F,0.0,-,0.0,-
NM_001297658,TSSC4,53.0,19.2642647964,28.0,21.0229045596
NM_001286495,FAM214A,1.0,0.17576491837,1.0,0.228570061435
NM_023009,MARCKSL1,281.0,133.719631869,149.0,188.355724708
NM_173531,ZNF100,28.0,4.65607953334,14.0,6.38817541867
NM_001286499,PIF1,18.0,4.9316539315,15.0,6.30993072824
NM_001297656,KIF2C,169.0,41.9010550113,143.0,52.7248547071
NM_001297650,CD163L1,2.0,0.320047293773,2.0,0.338483533601
NM_173538,CNBD1,0.0,-,0.0,-
NM_006885,ZFHX3,89.0,4.11870101737,78.0,5.21761766589
NM_001001952,OR5D18,0.0,-,0.0,-
NM_001001953,OR10G9,0.0,-,0.0,-
NM_002226,JAG2,175.0,22.2929257862,150.0,29.9963615733
NM_001001957,OR2W3,0.0,-,0.0,-
NM_001001954,OR5A2,0.0,-,0.0,-
NM_001001955,OR4C13,0.0,-,0.0,-
NM_001282864,SLC2A11,22.0,5.01005406719,19.0,8.78288989798
NM_001001958,OR7G3,0.0,-,0.0,-
NM_001001959,OR11L1,0.0,-,0.0,-
NM_152695,ZNF449,9.0,1.64813711704,3.0,1.4321962231
NM_015259,ICOSLG,12.0,2.70048988115,3.0,2.45316778808
NM_001282862,RASGEF1A,0.0,-,0.0,-
NM_001170700,DTHD1,0.0,-,0.0,-
NM_001319119,DNPEP,122.0,22.3910618405,100.0,52.4936327533
NM_001193653,C17orf62,60.0,18.4215573677,20.0,26.358504957
NM_012184,FOXD4L1,0.0,-,0.0,-
NM_006272,S100B,1.0,0.654898537257,0.0,-
NM_182976,ZNF326,37.0,2.82337173515,16.0,6.79986131309
NM_006270,RRAS,35.0,26.3852377206,23.0,26.0215012406
NM_006271,S100A1,1.0,1.25136336664,1.0,2.60810470101
NM_003356,UCP3,4.0,1.22607808625,2.0,1.58319454694
NM_003357,SCGB1A1,0.0,-,0.0,-
NM_006274,CCL19,0.0,-,0.0,-
NM_003355,UCP2,27.0,12.1928102517,21.0,16.7844157371
NM_001002030,ECHDC1,23.0,7.30916045964,14.0,11.4860240144
NM_001170704,MBNL3,18.0,1.16021306939,6.0,5.73984432268
NM_003358,UGCG,796.0,147.476229429,332.0,208.252208278
NM_003359,UGDH,63.0,14.6568137423,43.0,21.5234499063
NM_001002034,FAM109B,0.0,-,0.0,-
NM_001145006,MUC7,0.0,-,0.0,-
NM_001002036,ASTL,0.0,-,0.0,-
NM_001042507,LGALS7B,0.0,-,0.0,-
NM_001324080,FAM177B,0.0,-,0.0,-
NM_004813,PEX16,25.0,9.73938469323,17.0,12.4987806888
NM_004814,SNRNP40,197.0,90.1675113535,154.0,106.582602726
NM_004815,ARHGAP29,16.0,1.30448145625,12.0,2.35597413562
NM_020199,C5orf15,49.0,15.9676379437,26.0,24.2181150808
NM_004817,TJP2,66.0,10.3827406192,62.0,12.8981836179
NM_004818,DDX23,173.0,39.3610658963,144.0,43.4578225454
NM_020196,XAB2,133.0,37.2354834997,130.0,37.6286133849
NM_020195,SDR39U1,21.0,12.6803465764,19.0,16.0123434875
NM_001330724,CDKL2,0.0,-,0.0,-
NM_014314,DDX58,14.0,2.18804410366,13.0,3.47841177726
NM_020191,MRPS22,47.0,31.1368649465,45.0,30.8854504067
NM_001356505,CRYZL2P-SEC16B,0.0,-,0.0,-
NM_001303098,TMEM198,38.0,11.7251033258,20.0,13.7268668474
NM_032968,PCDH11X,0.0,-,0.0,-
NM_005663,NELFA,110.0,33.1296930213,97.0,44.5068237403
NM_001278267,NBPF20,0.0,-,0.0,-
NM_032961,PCDH10,30.0,2.64711481406,23.0,5.47426394976
NM_001100817,ELOA3B,0.0,-,0.0,-
NM_001199654,PMF1,0.0,-,0.0,-
NM_032965,CCL15,0.0,-,0.0,-
NM_001303095,ISG20L2,31.0,8.46221264539,19.0,13.2983869642
NM_001303096,WDR75,135.0,36.730171439,102.0,32.9498494821
NM_014313,TMEM50A,54.0,17.4364601861,23.0,36.0677770361
NM_003688,CASK,41.0,3.67354187937,35.0,9.40558365602
NM_003689,AKR7A2,77.0,21.8537066299,66.0,45.4244902092
NM_014310,RASD2,0.0,-,0.0,-
NM_003680,YARS,189.0,45.0707602566,121.0,56.6732770096
NM_003681,PDXK,114.0,11.4804662967,52.0,41.1630582204
NM_003682,MADD,100.0,12.3555491986,81.0,12.1780131519
NM_005667,RNF103,0.0,-,0.0,-
NM_003684,MKNK1,39.0,10.3163999116,21.0,11.1655984517
NM_003685,KHSRP,626.0,143.172910679,532.0,185.131476951
NM_003687,PDLIM4,114.0,36.922580277,99.0,74.1064190724
NM_006416,SLC35A1,9.0,3.50985758556,6.0,4.39828307566
NM_006417,IFI44,43.0,18.5181478047,30.0,16.7035919053
NM_003175,XCL2,0.0,-,0.0,-
NM_003172,SURF1,33.0,23.5179527449,30.0,24.6946790627
NM_001324229,STOML1,10.0,3.16841363933,6.0,6.11777645915
NM_006411,AGPAT1,110.0,36.2268862989,43.0,37.5144637451
NM_001128844,SMARCA4,703.0,90.56270665,653.0,98.1758344217
NM_001127325,MAD2L2,69.0,44.5211622789,49.0,57.2675819962
NM_001127322,CBX5,237.0,15.0542156921,28.0,36.1331172119
NM_001127323,GRM8,0.0,-,0.0,-
NM_006418,OLFM4,0.0,-,0.0,-
NM_006419,CXCL13,0.0,-,0.0,-
NM_001308174,PLD4,0.0,-,0.0,-
NM_002460,IRF4,5.0,0.697681471548,0.0,-
NM_002889,RARRES2,0.0,-,0.0,-
NM_001098398,COPA,311.0,40.7993929004,264.0,53.0075088341
NM_001257360,AMPD2,171.0,30.9335562433,125.0,35.1945946869
NM_002887,RARS,71.0,24.6842837347,56.0,20.9910998629
NM_002886,RAP2B,69.0,6.09632461016,22.0,29.6246675277
NM_002881,RALB,68.0,22.3551831515,25.0,29.9239065937
NM_001346791,TSR2,46.0,8.11974652819,12.0,30.6519521562
NM_024298,MBOAT7,84.0,24.0238655414,47.0,24.6198467019
NM_024299,PPDPF,75.0,68.3189190981,34.0,73.2537233413
NM_001323684,NRSN2,42.0,12.5528802859,22.0,26.5899454883
NM_024292,UBL5,72.0,103.118128063,30.0,100.447275647
NM_024293,RETREG2,148.0,23.7039121501,97.0,44.1795676834
NM_024294,C6orf106,141.0,23.6637361504,42.0,34.8038052074
NM_002014,FKBP4,163.0,32.3869296673,108.0,58.1720744181
NM_024297,PHF23,49.0,17.8803054244,36.0,22.0785100927
NM_003433,ZNF132,0.0,-,0.0,-
NM_001077269,WIPF1,67.0,10.7123594893,25.0,12.2901759224
NM_032505,KBTBD8,9.0,1.42883138789,5.0,2.05788992189
NM_032504,UNC80,38.0,2.08271448989,30.0,2.28079116228
NM_032501,ACSS1,20.0,4.03753307869,11.0,3.94995567037
NM_001469,XRCC6,285.0,93.6945176202,259.0,105.200682243
NM_001081552,SPAG11A,0.0,-,0.0,-
NM_005250,FOXL1,0.0,-,0.0,-
NM_032508,TMEM185A,11.0,2.9066506355,6.0,4.23538370249
NM_001355219,OR10G6,0.0,-,0.0,-
NM_031963,KRTAP9-8,0.0,-,0.0,-
NM_002010,FGF9,9.0,1.47677451613,0.0,-
NM_001004195,OR4F4,0.0,-,0.0,-
NM_004104,FASN,1368.0,120.223204165,1295.0,127.73172008
NM_001077268,ZFYVE19,27.0,8.82946136131,25.0,13.1234081883
NM_001303115,TUBA1C,54.0,20.7757408636,51.0,30.4488368106
NM_002087,GRN,199.0,63.0514314227,178.0,74.2475597543
NM_002086,GRB2,229.0,51.5343485653,69.0,78.4225977757
NM_002081,GPC1,665.0,134.102290683,403.0,178.62484522
NM_002080,GOT2,88.0,26.5683452077,60.0,34.492335953
NM_001010893,SLC10A5,0.0,-,0.0,-
NM_003014,SFRP4,2.0,0.500040255491,1.0,0.71403442823
NM_001104595,FAM118A,37.0,7.90300691728,18.0,12.4577068121
NM_001282136,MEI4,0.0,-,0.0,-
NM_002089,CXCL2,5.0,3.08940083037,1.0,2.29416617218
NM_002088,GRIK5,35.0,7.36366951388,34.0,8.58733759863
NM_001329684,OARD1,12.0,6.25067840045,6.0,9.71646849395
NM_001288726,ELP4,18.0,4.84767286818,12.0,5.54708835662
NM_006536,CLCA2,0.0,-,0.0,-
NM_014008,CCDC22,17.0,5.44901564311,15.0,5.91807197283
NM_014009,FOXP3,0.0,-,0.0,-
NM_001284223,LRIT2,0.0,-,0.0,-
NM_014007,ZBTB43,80.0,9.95726510096,37.0,19.588649624
NM_001461,FMO5,0.0,-,0.0,-
NM_014002,IKBKE,14.0,2.99549158233,8.0,2.76451823259
NM_014003,DHX38,208.0,34.7122691234,174.0,35.107468003
NM_014000,VCL,541.0,73.3012437705,424.0,92.5589932657
NM_001282187,CYSLTR1,0.0,-,0.0,-
NM_015351,TTC9,48.0,6.8389634483,11.0,12.2218359307
NM_018230,NUP133,92.0,16.399161933,81.0,17.3460377478
NM_001319240,LOC100287896,1.0,0.300448601369,0.0,-
NM_015352,POFUT1,191.0,27.2029468096,74.0,47.1336145195
NM_015355,SUZ12,37.0,6.11301713094,18.0,6.02683653881
NM_015354,NUP188,367.0,47.900739456,348.0,49.2708236659
NM_005006,NDUFS1,333.0,71.2704223003,290.0,98.6995666384
NM_000330,RS1,0.0,-,0.0,-
NM_005642,TAF7,60.0,19.4329369879,40.0,28.3165653252
NM_018238,AGK,30.0,7.62369066448,19.0,11.1291465374
NM_006532,ELL,89.0,16.4277565784,60.0,23.9006379353
NM_000333,ATXN7,45.0,4.62961145888,37.0,10.2659440359
NM_002229,JUNB,129.0,52.8011945664,74.0,52.6867127818
NM_002228,JUN,3457.0,773.283814669,1269.0,947.048380211
NM_002559,P2RX3,0.0,-,0.0,-
NM_002558,P2RX1,0.0,-,0.0,-
NM_133372,FNIP1,47.0,5.28206266556,39.0,8.28022957775
NM_001009954,ERCC6L,17.0,2.89424353559,14.0,3.07515891165
NM_001080495,TNRC18,133.0,9.35290526884,112.0,9.34666016124
NM_002221,ITPKB,15.0,1.80942025265,9.0,2.35473022108
NM_001080448,EPHA6,0.0,-,0.0,-
NM_002551,OR3A2,0.0,-,0.0,-
NM_002550,OR3A1,0.0,-,0.0,-
NM_002557,OVGP1,1.0,0.331538733179,1.0,0.364904192335
NM_002556,OSBP,82.0,11.9912270042,54.0,16.5588825695
NM_001113756,TYMP,1.0,0.40331515995,1.0,0.512981255892
NM_001317946,SMARCB1,155.0,65.387641979,127.0,79.6627423232
NM_001039469,MARK2,104.0,16.3468435902,59.0,18.5277906833
NM_001004063,OR4K1,0.0,-,0.0,-
NM_007001,SLC35D2,26.0,11.8856431946,14.0,10.2626605099
NM_001004064,OR8J3,0.0,-,0.0,-
NM_001004067,NOMO3,1.0,0.172221927661,1.0,0.202591943251
NM_001323027,IQCG,3.0,0.94010519366,3.0,1.67412126078
NM_003019,SFTPD,0.0,-,0.0,-
NM_000488,SERPINC1,0.0,-,0.0,-
NM_001039465,SRSF5,136.0,61.2296415573,87.0,78.9596533107
NM_001039464,MROH7,0.0,-,0.0,-
NM_000487,ARSA,10.0,1.72261840043,4.0,1.94329369879
NM_001256369,CCR9,0.0,-,0.0,-
NM_001291978,NOP14,94.0,19.1165868509,84.0,24.2571975688
NM_001163560,MEIOB,0.0,-,0.0,-
NM_000338,SLC12A1,0.0,-,0.0,-
NM_005686,SOX13,17.0,3.10244715845,8.0,3.1816365534
NM_005687,FARSB,118.0,35.3671617318,96.0,40.3151099545
NM_005684,GPR52,0.0,-,0.0,-
NM_001348913,DYNC2LI1,10.0,3.41908849948,8.0,5.28575886071
NM_005683,GPR55,0.0,-,0.0,-
NM_005680,TAF1B,17.0,5.49641899799,10.0,4.2066204855
NM_001318966,EIF2B4,66.0,27.0592660926,62.0,30.1802292513
NM_033108,HSFY1,0.0,-,0.0,-
NM_033109,PNPT1,97.0,15.6299706177,82.0,25.9147138021
NM_001130009,GEN1,28.0,3.0154557395,21.0,5.72405817218
NM_000484,APP,471.0,96.3663458683,357.0,114.726162042
NM_018050,MANSC1,1.0,0.323600278532,1.0,0.573541543046
NM_018053,XKR8,5.0,1.38059034136,1.0,0.625681683322
NM_018052,VAC14,55.0,13.1284653784,42.0,13.290341963
NM_001177701,IFT27,5.0,3.39101204282,2.0,2.64994595289
NM_001130002,PQLC2L,0.0,-,0.0,-
NM_033102,SLC45A3,12.0,2.63740924821,6.0,2.6834290245
NM_033103,RHPN2,40.0,8.4203890092,33.0,11.9016131553
NM_033104,STON2,69.0,3.96294073136,29.0,7.93082610516
NM_018058,CRTAC1,0.0,-,0.0,-
NM_033106,GALP,0.0,-,0.0,-
NM_033107,GTPBP10,71.0,6.997480592,41.0,26.1818758001
NM_002592,PCNA,210.0,115.199310963,159.0,150.364204232
NM_001206651,SH3GLB1,160.0,18.3987584106,74.0,46.4176608812
NM_001199085,TDRD5,0.0,-,0.0,-
NM_001300761,TTC29,0.0,-,0.0,-
NM_001349205,LPIN1,70.0,8.85193752724,49.0,13.0967932936
NM_001242853,DEFB131B,0.0,-,0.0,-
NM_004586,RPS6KA3,91.0,8.77317709736,60.0,20.0623438539
NM_001287045,SH3GLB2,93.0,29.9903753146,62.0,37.9302140467
NM_001199206,IZUMO1R,0.0,-,0.0,-
NM_006542,SPHAR,0.0,-,0.0,-
NM_005641,TAF6,371.0,99.8435737006,312.0,114.018028522
NM_001001557,GDF6,0.0,-,0.0,-
NM_001353361,GPR137C,4.0,0.755396178645,3.0,1.66661399055
NM_013237,PRELID1,37.0,21.6044493889,16.0,18.0196324797
NM_001353366,NOM1,67.0,8.1910788266,47.0,13.5094982483
NM_016034,MRPS2,99.0,48.7013065115,62.0,51.7230191547
NM_001300813,SEC24B,43.0,6.6092479551,38.0,7.24808157863
NM_001012968,SPIN4,28.0,5.0614483254,10.0,9.91079786383
NM_001256182,ANKRD11,177.0,14.0247139582,134.0,12.4629027192
NM_001324188,LRRN1,0.0,-,0.0,-
NM_004322,BAD,56.0,34.0076397288,36.0,52.779396908
NM_080817,GPR82,0.0,-,0.0,-
NM_001142353,PPP3CB,44.0,9.27293250656,23.0,10.8340470945
NM_018292,QRSL1,27.0,4.87357107194,22.0,10.3042321836
NM_033360,KRAS,28.0,3.53416123519,6.0,7.82431410302
NM_134442,CREB1,74.0,5.38841380723,36.0,26.0810470101
NM_079834,SCAMP4,51.0,14.0924913863,25.0,26.9315159343
NM_001270399,TUBA1A,142.0,42.6292396001,86.0,47.142069485
NM_012377,OR7C2,0.0,-,0.0,-
NM_012374,OR4D1,0.0,-,0.0,-
NM_012375,OR52A1,0.0,-,0.0,-
NM_000138,FBN1,93.0,5.91088628475,80.0,6.90166982161
NM_001270393,PKIB,0.0,-,0.0,-
NM_012378,OR8B8,0.0,-,0.0,-
NM_001270396,GLIPR1L2,0.0,-,0.0,-
NM_005647,TBL1X,46.0,5.98289634824,19.0,8.14468682581
NM_014911,AAK1,64.0,2.23709521497,26.0,6.69648504313
NM_014912,CPEB3,19.0,2.40471427821,11.0,3.89909787203
NM_014913,ADNP2,140.0,19.3175009412,103.0,22.5444386037
NM_014915,ANKRD26,13.0,1.42543559776,10.0,1.44810021388
NM_014916,LMTK2,361.0,29.9983065582,216.0,35.5839816919
NM_001323949,MBD1,107.0,23.9922029735,57.0,30.5690193852
NM_005022,PFN1,922.0,502.074485189,367.0,644.904754614
NM_005023,PGGT1B,34.0,9.26752275495,20.0,13.1095209839
NM_005021,ENPP3,0.0,-,0.0,-
NM_005027,PIK3R2,110.0,20.6162587939,83.0,28.2097470061
NM_005024,SERPINB10,0.0,-,0.0,-
NM_005025,SERPINI1,18.0,7.00501419695,14.0,8.43985219547
NM_001005333,MAGED1,245.0,62.5380874821,216.0,64.0937825924
NM_001185098,INS,0.0,-,0.0,-
NM_004328,BCS1L,73.0,32.628754242,63.0,37.1654919893
NM_001185095,AIF1L,10.0,2.1146794873,2.0,2.79966041351
NM_001005338,OR5H1,0.0,-,0.0,-
NM_001005339,RGS10,38.0,31.2453251238,27.0,36.7570799895
NM_177400,NKX6-2,0.0,-,0.0,-
NM_177401,MIDN,81.0,15.8734766735,43.0,22.7166475557
NM_022778,CEP85,55.0,10.2564077241,40.0,12.9892501492
NM_001163857,TEX33,0.0,-,0.0,-
NM_001287435,CEBPA,59.0,16.6686737162,28.0,20.108865231
NM_020899,ZBTB4,28.0,3.50263808718,20.0,4.88698119518
NM_012188,FOXI1,0.0,-,0.0,-
NM_014371,AKAP8L,169.0,56.764285099,156.0,59.7405126258
NM_001002814,RAB11FIP1,24.0,2.2708039912,14.0,2.70154147378
NM_001042693,SHISAL2A,0.0,-,0.0,-
NM_130773,CNTNAP5,0.0,-,0.0,-
NM_022917,NOL6,171.0,26.1912183399,133.0,28.7300809915
NM_001316951,GPALPP1,20.0,6.71160126219,12.0,8.7191770063
NM_001042697,ZSWIM7,11.0,4.07394531024,4.0,7.0289346552
NM_001206977,NR1H4,0.0,-,0.0,-
NM_001856,COL16A1,7.0,0.93179958426,7.0,1.08061658951
NM_001855,COL15A1,14.0,1.91928029454,10.0,1.78380091142
NM_001853,COL9A3,159.0,47.5598650005,140.0,50.6391131728
NM_001852,COL9A2,49.0,12.8654829211,36.0,12.9271276485
NM_001851,COL9A1,0.0,-,0.0,-
NM_001171623,VEGFA,29.0,5.88800474019,9.0,9.57051295863
NM_001322811,GDPGP1,4.0,2.02261180894,3.0,1.92567316007
NM_001859,SLC31A1,48.0,7.46732363118,18.0,23.3500473232
NM_001858,COL19A1,232.0,19.7648003244,144.0,31.2151113821
NM_004442,EPHB2,2.0,0.134669778021,2.0,0.501558596348
NM_013233,STK39,85.0,19.2979035986,67.0,30.4040044357
NM_001348002,CCDC171,1.0,0.10968125126,0.0,-
NM_001111298,PPIL6,2.0,0.353452134944,1.0,0.733047179277
NM_148962,OXER1,10.0,4.21616471802,7.0,4.09054157115
NM_001288645,ZNF286A,14.0,1.85694820789,1.0,0.604316942916
NM_001331076,GPR142,0.0,-,0.0,-
NM_001354609,BRAF,39.0,2.98979824172,24.0,7.74281083111
NM_001350989,SFXN2,10.0,2.76941072946,7.0,5.3696273256
NM_182663,RASSF5,11.0,2.24873713907,6.0,3.54801832834
NM_206862,TACC2,61.0,4.67635109602,53.0,4.45296953868
NM_001204517,KIFAP3,15.0,2.71545241033,14.0,4.60661255291
NM_153261,CNEP1R1,14.0,4.79775830199,3.0,5.1979709076
NM_001354602,TMEM269,5.0,1.10809457333,3.0,3.02158471458
NM_001354357,C6orf52,0.0,-,0.0,-
NM_001350984,ZSCAN25,104.0,16.9936740686,69.0,59.5683843732
NM_206998,SCGB1D4,0.0,-,0.0,-
NM_025248,SRCIN1,10.0,1.05434019828,10.0,2.09265157598
NM_001148,ANK2,89.0,4.57563810631,74.0,4.63238404449
NM_004319,ASTN1,8.0,0.8109203216,5.0,0.956640720447
NM_004318,ASPH,127.0,17.6482239022,84.0,27.4211798604
NM_001286555,DUSP22,15.0,3.18106921449,2.0,2.40553346209
NM_001286554,USP49,32.0,2.70110321067,22.0,7.91137710465
NM_001300970,ZNF566,15.0,2.03609342527,9.0,7.0791413313
NM_001355003,MMP24OS,0.0,-,0.0,-
NM_001141,ALOX15B,0.0,-,0.0,-
NM_001140,ALOX15,0.0,-,0.0,-
NM_001300750,LMBR1L,11.0,3.20769252164,7.0,3.57606108489
NM_032038,SPNS1,48.0,16.1224005015,34.0,15.9247224655
NM_001355008,MMP24-AS1-EDEM2,1.0,0.306393173861,0.0,-
NM_004316,ASCL1,1.0,0.299239065937,1.0,1.04544281264
NM_004643,PABPN1,0.0,-,0.0,-
NM_004642,CDK2AP1,66.0,29.9868272775,32.0,68.3503300954
NM_001195576,TRPC5OS,0.0,-,0.0,-
NM_001330761,ZDHHC3,81.0,4.73818344399,30.0,22.2547856224
NM_001349727,CD8B2,0.0,-,0.0,-
NM_001330765,DEDD,53.0,16.0797638811,36.0,25.557931454
NM_001201475,C18orf21,22.0,14.5100412381,8.0,14.9034554343
NM_001195571,PRR9,0.0,-,0.0,-
NM_001001548,CD36,1.0,0.157247691937,1.0,0.523826525572
NM_001201479,CORO7-PAM16,0.0,-,0.0,-
NM_001291303,FAT4,33.0,1.52204174193,33.0,1.64053134784
NM_001348341,SDCBP,26.0,4.92509068157,14.0,10.8399351636
