TUBGCP2	PEBP1	YTHDF1	GTF2B	
ZZEF1	MUT	BTBD2	FHOD1	
RASA3	SUSD1	RAB34	PEX6	
PRPF6	DEF8	CAMKMT	NGDN	
MED8	GSTM2	GPAA1	CASP7	
SYNGAP1	PSME3	ASB13	WDR34	
APBA3	CDC42SE1	YWHAB	CDC45	
USP30	COX5B	RPA2	CYP20A1	
AKAP10	COX6B1	TACC3	GNPDA2	
MYRF	DBI	MAPKAPK3	BUB1B	
GOLGA1	CCDC28B	IGBP1	MRPL46	
SH3PXD2A	BAG6	MRPL15	FIP1L1	
DYNC1H1	ATP2A1	GTPBP8	SNX27	
ZCCHC8	TMEM135	OSBPL3	DLG3	
GTF2H1	RPS2	CLUH	NSMCE4A	
MCF2L	ESYT1	SLC35E3	HARS2	
DIDO1	NBR1	ZEB2	BGN	
ST5	NECAB3	PERP	GOLGA2	
ADCY7	ARF1	GFPT2	SUMO2	
TXNDC12	ELP6	PARP8	C14orf119	
KLHL22	NONO	GBF1	GPATCH2L	
TGFB1	RTF2	RMND5A	SEMA4F	
WBP1L	MRGBP	VPS39	KLHL21	
GPR137	AEN	TPRG1L	CFAP20	
ZNF687	UBE2T	ADAMTS12	LGALS1	
PEX26	GMPPA	EML3	FBXL12	
REPIN1	UNG	ACP2	ZNF740	
MLLT1	ARL8A	ADO	SUN1	
ZNF521	SAR1A	ALDH1B1	WDR37	
GEMIN5	SLC11A2	PCBD1	BBS2	
ZNF764	C1RL	TBC1D15	TIA1	
TECPR2	GLYR1	SLC25A4	ZNF70	
PCSK7	VPS4B	IWS1	STAT1	
SPSB4	SPR	FAM216A	PNMA8A	
MAGI3	C22orf39	TMED4	UFD1	
PDCD6	CUTA	HSPA8	GRK5	
OSGIN2	YAP1	GTF3C5	CREG1	
GSE1	PARVA	CEP72	ZDHHC18	
MDN1	LEPROTL1	ZDHHC7	FYTTD1	
GPRIN1	NDUFS7	FERMT3	PTDSS1	
CNST	PDLIM5	MAP4K3	MFSD12	
CHD3	PLEKHJ1	NARF	EPHX1	
GAREM1	RNF146	PDE4D	BRI3	
MMADHC	GATC	EDC4	EPS15L1	
MTSS1L	COL4A2	FAM193B	PDCD6IP	
TMBIM4	HSD11B1L	HIST1H2AH	RPS21	
C20orf194	ACP1	ATRAID	MED31	
ABCC5	ANXA5	TM2D1	MRPS16	
CNNM2	ANXA6	METTL9	FIS1	
PTCH1	NUP88	FOXJ3	ITGA5	
ZSWIM9	PET100	MFF	CNOT9	
DDX41	SLC2A4RG	COPS4	DDX59	
HDAC4	MED28	PHLDB2	SMTN	
MARF1	HMGA1	MFSD2A	FBXW8	
TMEM2	DTL	ZNF500	C7orf50	
INTS13	PRKCSH	SLC35F2	HNRNPL	
NCS1	SP1	RNF149	CSTF2	
FEM1A	C19orf70	ZMYND8	GABARAP	
CAMTA2	SLC9A7	RFFL	GPRC5A	
TCF19	HNRNPH1	RGS12	CTBS	
DAXX	DHX15	SEC23A	THADA	
DCAF6	PTPMT1	NFIX	ZNF655	
ZWILCH	CANX	PPP1R12A	SPRYD4	
ITPR1	TMEM258	ATP2B4	ARMC5	
RABEP1	DNTTIP1	DPH2	NDRG2	
ELOA	PYROXD2	CSNK2A1	TMCO6	
KMT5A	PGD	TNIP1	CCDC32	
PHKA2	FAM207A	WAC	ZSCAN21	
FYN	NUBP2	CDR2	ZNF548	
ISOC2	COX10	CLASP1	FAM199X	
RBM48	APLP1	RPL3	TEAD2	
CROCC	NMT1	AMD1	SON	
SGMS2	UBIAD1	DDX52	SLC35B1	
OLFML2B	PMP22	HIPK1	GPR108	
CHDH	MRPL55	EBNA1BP2	DNAJC14	
DVL3	C5orf51	ECSIT	LZIC	
CEP95	PITPNA	PRDM8	DENND6A	
TAP1	PIN1	NFAT5	C16orf72	
ANGPTL2	CHMP2A	FBXO25	MSN	
ITCH	S100A4	H2AFX	CALCRL	
NAV1	TXNRD2	DNAJB5	FLCN	
FAM219B	HNRNPDL	METRN	MED30	
ZDHHC8	PUF60	CHMP6	SCO1	
GLIS2	LRRC42	LRPAP1	MRPS12	
ANKLE2	FBXO21	DYSF	DUSP7	
C2CD2L	DLST	RP9	E2F3	
MTX2	KHDC4	AGO2	GDI2	
RNF217	ATP5MC3	PDLIM7	GDI1	
PRDM4	CKB	BHLHE40	RP2	
RSPRY1	HSD17B4	IL4R	TRMT1L	
MAPKAPK2	TMEM43	MLST8	PIGQ	
NFYB	GABARAPL1	DDX27	DDX49	
INPP5A	SHMT2	COQ2	FDX1L	
CACNA1B	VPS72	CEP128	MESD	
LRRC4B	AAGAB	SARM1	STMN3	
DOCK1	EEF1G	ADAMTS15	WDR1	
TMEM65	ADGRE2	CHD4	C18orf25	
MCM3AP	STOML2	ARHGEF2	HNRNPK	
RFX7	ACD	ASL	METTL16	
NR2C2	ALDH2	ZNF407	AHSA1	
CLMN	STX18	SENP2	HMCES	
KLHL36	ORMDL3	TTC14	SNX1	
NCOR1	ACTL6A	CABLES1	SNRPB	
NCOR2	KDELR1	RUNDC1	ABCD3	
SSBP4	TUFM	CYFIP1	COG8	
MAML1	TALDO1	AKAP13	MRPS26	
TBKBP1	DDX11	NOLC1	PIGU	
LRIG2	C1orf122	SOD1	TSPO	
KIF26B	ELF2	CHERP	KDELC2	
MGAT5	RPAIN	PPP2R2A	RAP1GAP2	
WNK2	SUMO3	PHPT1	CNTNAP1	
RHOBTB2	STXBP1	ZNF768	UBAP2	
WNK1	CALM2	RTCA	DGCR6	
RAD54L2	CARD19	ATRIP	ENTPD4	
IGSF9B	EPB41L3	SLC4A2	DDX54	
SEMA6A	PPIF	TMEM237	H2AFV	
EPS8	ANKZF1	GOSR1	SNX9	
SVIL	HS1BP3	NCAPD3	SVBP	
FGFR1	NXN	ATF5	SDC1	
TGFBRAP1	ENO1	SNX29	JKAMP	
TUBGCP6	PDZD11	TRIM62	NDUFA6	
TOR2A	PIGT	SLC4A11	TARBP2	
EXTL3	DNPH1	LDLR	HINT2	
URB1	ATF6	SPRYD3	RPS5	
HCFC1	IMPA2	STRAP	CS	
NADK	EFHD2	FOXP4	RPL7A	
CCNI	CLEC2L	SLC25A46	COMT	
RASAL2	SRSF1	GGH	FOCAD	
DGKD	CARHSP1	SLC50A1	SMG6	
UNC13B	HNRNPF	SPATA5L1	CTSB	
RBSN	BCAP31	MORC3	ATP6V0D1	
INPPL1	MCM6	ITPKC	DNMT3A	
NOTCH3	MRS2	BCAR3	KIAA1191	
ELMSAN1	NSMCE2	OGFOD1	TBC1D24	
EHMT1	WDR41	CORO2A	ZNHIT1	
SPATA13	SCRN1	AURKAIP1	MVD	
AGAP3	PIGC	ZNRF2	ITM2C	
ADGRA3	RPL8	LGR5	ACADVL	
SSX2IP	AHCY	CAMK1	NDUFA11	
EHHADH	DAD1	CBX4	THBS3	
RABEPK	TLL2	NCL	POLD2	
SDCCAG3	TMED10	RXRA	KANK1	
ZBTB20	ACOT2	ASCC2	LMNA	
C2CD2	NDUFS3	B4GALT1	NTAN1	
CCSER2	GATAD2B	C19orf44	GOLGA7	
NFATC1	COPS7A	MEIS1	MED24	
BDNF	ARFRP1	IER3IP1	GSTM1	
BMPR2	GABARAPL2	TMED8	ETV4	
PRDM16	NEU3	SPRTN	MMP14	
ABCA3	VIPAS39	USP33	TGOLN2	
PWWP2B	GNB1	RBM34	JAM3	
VSIG10	KISS1	SPCS3	UROD	
PCNX1	VPS28	EXOSC6	DOLPP1	
EIF2AK4	RCC1	PCYOX1L	BFAR	
AKAP6	AHCYL2	HK1	PPP1R35	
C5orf34	UBFD1	CLPTM1L	CD276	
FAAP100	CBFB	TTC27	FAM129B	
PTPRF	POP5	ARHGAP24	POLD3	
EIF4G1	SRXN1	DUSP11	USP39	
CELSR2	RDH13	CNOT2	MPDZ	
TARBP1	COQ8B	RPP40	RAD23B	
SMARCD3	UCK2	PAK1	GSS	
HDAC10	HM13	SPIRE1	MTUS1	
UTRN	CLPP	UBAP1	HNRNPR	
ZSCAN29	TOMM40	ZNF219	SIKE1	
ANAPC5	PFDN1	LSM7	SNAPC3	
FGFRL1	PFDN5	PRKCA	GNPDA1	
PPP1R14B	GAR1	UXS1	MTMR2	
UBTD1	TFPT	COLGALT1	CISD1	
EPDR1	GSN	CENPV	OPN3	
ZKSCAN5	DUSP12	HS6ST2	HEBP2	
MTA1	SAT2	MTG2	RBBP4	
ZBTB18	NMD3	ZFHX4	RTN2	
TMCO3	PTPA	DNAAF5	HIST1H2BK	
PGBD1	SYNGR1	RBM10	HAPLN4	
SLC25A39	PLEKHB2	LRRFIP1	JMJD4	
TRUB1	TFPI	TMEM203	YDJC	
RBM8A	ERP29	COMMD7	PCOLCE	
E2F5	RGP1	STX3	MATR3	
RASGRF2	IFI30	EIF2B1	FUCA2	
TBRG1	ECHS1	DGCR8	TRIP6	
PDE4B	SZRD1	SMARCE1	NOL3	
SOGA1	NAA10	WASF2	RDH11	
NOL10	MCRIP1	TUBA8	APH1A	
ALDH6A1	EIF4EBP1	ACTR8	IL27RA	
HOOK2	RFXANK	EXOC6B	VWA8	
PDE7A	CRCP	PRPF38A	CMTR1	
NEIL3	LPCAT3	TIGD5	JOSD2	
CDK5RAP2	RNF4	ALG8	CAPN5	
CRACR2A	TRAPPC4	ARL16	BNIP3	
ATN1	ALYREF	CPPED1	BYSL	
PPFIA1	SWI5	ATF4	DTD1	
RNF216	NAA38	CDYL	CDKAL1	
EVI5L	ADH5	SOX11	SHOX2	
HMGXB3	COPB2	GPR161	G3BP1	
WDR26	NAF1	ZNRF1	PHKB	
IRAK1	PTGES3	RNF215	PLEKHH3	
WDR62	CTDSP1	DCAF4	NUP210	
KIF13A	DDX19A	DNAJC7	STN1	
SPEG	ACTR5	YIPF3	VARS	
CSNK1G1	PDCD2L	SRF	TAF12	
KDM5C	C21orf33	PELP1	TMEM9	
SBF2	MAP3K7CL	STX10	LRRC41	
C1QTNF1	TFE3	HUS1	DOK1	
TRIP13	ABHD12	ANKRD13C	SMAD2	
NAB1	HAUS4	PLOD3	RBL1	
EML1	PDE6D	SP110	SNRPN	
PPP4R2	EXOSC2	DHRS13	MRPS5	
CPNE2	NOMO1	TOP3A	CDKN2D	
PYCR3	NCAPD2	ORC2	CHEK2	
TICRR	RSU1	PHACTR4	CTPS1	
GPAT4	SLC30A6	CPT2	CTNNB1	
DGKZ	NPTN	UFC1	RUVBL2	
INTS1	SEC14L2	CDK5RAP1	TBL1XR1	
ZNF638	ETFB	RNF14	SHARPIN	
RTL6	BEX3	GLRB	SFXN3	
UBP1	ALPL	SSBP3	MED25	
ZNF839	AK1	EIF2AK2	THG1L	
AFF1	RNF187	SYTL3	SCAF8	
ESPL1	TRA2B	ZCCHC2	SEC23IP	
CASKIN2	MDH2	RINT1	POLR2B	
C12orf29	GTPBP1	NRBP2	H2AFZ	
TANC2	PA2G4	ADAR	GYS1	
PICALM	RNF214	EIF2A	CUEDC2	
MAP3K3	LAMTOR4	POLR3H	ATXN7L3B	
PUS7	RBBP9	TNRC6B	FAM57A	
FAM171A1	LSR	KHNYN	PSMD7	
MAP4K4	PAICS	VPS18	HAGHL	
BAIAP2L1	CSTB	PCDH18	RGS3	
WWP1	MOAP1	NDE1	ICMT	
PDZRN3	FAM229B	CLDND1	AMPD3	
CEP112	CDT1	B4GALNT1	ZRANB2	
NOTUM	SCRN2	PDE4DIP	LAPTM4B	
COL12A1	BOD1	MAP2K2	NKIRAS2	
NEFL	ACSS2	OTUD4	GPX7	
MGAT5B	IGFBP2	PGPEP1	EHMT2	
PHF20	BLVRA	SCAF4	RFC2	
IGF1R	ENTPD7	YIPF2	BOLA3	
POMGNT1	PRDX5	MBNL1	UBAC2	
EMC4	MZT2B	PSTK	SCCPDH	
ZYG11B	POLE3	CIAO1	DISC1	
KREMEN1	FITM1	CD3EAP	TP53I11	
REEP4	ARHGEF19	SUPT5H	NCAPG2	
LRIG1	MCAM	GEMIN7	GPRC5B	
MSL3	SDC4	DPH7	EXOSC4	
XPO6	NDUFB4	CPSF1	FNBP1L	
AKT1	IRF2	FLRT3	RETSAT	
GTF2IRD1	RCHY1	LRWD1	TMEM175	
KEAP1	MAP2	KIF1BP	CHEK1	
IQSEC1	TTC13	ARPC2	ABHD11	
KCTD15	S100A2	SCAMP3	EIF3L	
RBM27	PCBP2	GPATCH1	TTYH2	
HPSE	PMVK	SAMD4B	DOHH	
BTBD6	PTMA	TRIM11	DNA2	
SRCAP	C8orf82	PAK4	APPBP2	
TMTC2	PMEL	ULK3	GIT1	
IRF2BP1	NAA20	CACFD1	FBXO17	
ARID1B	GINS2	PLK1	FIGNL1	
ZSWIM8	RBM12	DLGAP4	PPP2CA	
PKN1	TMEM110-MUSTN1	DLGAP1	C11orf49	
SNX33	RILPL2	TMEM127	MRPS34	
YLPM1	CAMLG	ATP6V0B	DIS3L2	
TMEM104	CCDC97	PIAS2	ANO10	
CC2D1A	ZNF395	BRF1	PNO1	
CSPG4	FUT11	GATAD2A	RIOK2	
PI4KB	SRSF9	ZNF131	DHX16	
COP1	EIF4H	TTYH3	PI4KA	
RPS6KB2	REXO2	DGUOK	DDB1	
B3GNT7	CTAG2	GLTP	TRAM2	
HTT	BCL7A	KCTD20	MAT2B	
APBA2	MGMT	NACAD	SYF2	
WSCD1	MIF	SIMC1	ARCN1	
TBC1D16	C12orf57	TRIM16	RNPEP	
IFT122	CDK9	RPS6KA1	MAVS	
CCDC92	CTNNBIP1	DNMT1	CROT	
ZNF276	VGLL4	SETD6	CCT2	
LRRC45	CDC6	HIST1H2BD	SEPT8	
SHROOM4	SGCA	ABRAXAS2	ERLIN2	
C3orf58	PRRC1	ANAPC4	ZNF593	
TYRO3	SEC24C	TMED2	EIF2AK1	
PRKCE	COX5A	CNTN3	NFE2L1	
FAM122B	CITED2	TOMM7	R3HDM4	
PRRC2B	IGFBP6	EXOC4	GMPS	
ADAM15	URM1	PRSS56	IQGAP1	
SDK1	CNOT4	BCAR1	DCTD	
WDR24	PNPO	NFIC	FAM219A	
RBM15B	ELAC2	TLE4	CLIC1	
MZF1	FAM168A	WDR43	JSRP1	
INSR	TOX4	PSMG1	ZMAT2	
MLXIP	CAMKK1	MLF2	GRPEL1	
INPP4A	VHL	KCNMB4	SEPT3	
C2CD3	MRPS23	COASY	CASP8	
URB2	C17orf75	HIST1H2BJ	VIM	
MAPK12	MCUR1	SMC1A	TMEM14A	
MEX3D	HNRNPC	LONP1	PRPF19	
ULK1	UBE2M	RPL4	YBX3	
STIL	PLA2G16	STK10	DRAP1	
UBTF	CCND1	OGFOD3	PI4K2A	
SULF2	EDF1	SLC35C2	IGFBPL1	
ZNF598	CADM4	FXR2	MCM3	
RNF185	PDRG1	TEPSIN	CHN1	
REV1	ATP5MC2	CRAT	HEY1	
	SSBP2	SSRP1	RAD51C	
	UQCR10	POLR2A	BIRC5	
	MPG	ALPK3	C1orf123	
	MRPL11	SLC26A6	QRICH1	
	SIRT2	RUFY1	HCFC1R1	
	HSD17B10	GSK3B	CST3	
	TFAM	LARS2	EFEMP2	
	MAGEA6	DBF4B	PES1	
	ALG5	FBXL4	HP1BP3	
	PTPRH	BOK	FLNB	
	RACGAP1	CYP26B1	FBXO31	
	CCNJL	ATG7	NAGLU	
	GOT1	AQR	JPT2	
	TAF11	TBX1	MTHFD2	
	BUD23	SHPRH	PSMC5	
	ZCCHC17	BTBD1	RBM38	
	CHCHD3	ANPEP	ZSCAN9	
	PARK7	APBB2	HDHD5	
	LYPLA2	DCAF11	C11orf80	
	UBE2I	WDR45	RAD51AP1	
	HES4	STYXL1	PDE12	
	ATP6V0E1	MARCH5	LMBRD1	
	PIP4K2C	ACVR2B	PIMREG	
	UNK	PLEKHH2	PPP1R18	
	FOXRED1	CDAN1	ATP5MC1	
	ANKRD27	BMP2K	ATF1	
	LRRC47	RING1	TIPRL	
	TSTD2	ARMCX4	CELF1	
	AKT1S1	VWA1	ALAD	
	EEF1D	MAD1L1	NANS	
	GABPB1	KIAA1671	GINS1	
	CHMP4A	RAB3GAP1	APOL6	
	VPS33B	SNX19	MB21D2	
	PIH1D1	E2F1	DDB2	
	DNAAF3	ZNF394	TPM1	
	SPC24	DDX10	KLHDC8B	
	TRIM14	NPTX2	PLBD2	
	OXSR1	C16orf58	ANXA1	
	MRPL4	NRDC	TAF10	
	PFKM	ZSCAN22	SRC	
	TMEM159	RBMS1	PPARGC1B	
	XRCC1	PPL	SSR2	
	TMEM109	GET4	ZNF805	
	EXOSC1	WIPI2	TTC1	
	SNRNP70	CPD	NOC2L	
	CD63	WDR20	SAP130	
	RAB5B	SPOCK2	PHF19	
	POLA2	NUP205	SAMM50	
	CYBA	PIGF	NFYA	
	SNAPC2	FAM114A2	NGFR	
	TROAP	PON2	FBL	
	DSN1	ATG5	SRPK1	
	PIP4P1	GYG1	PSMB8	
	ARL6IP6	ST7L	ERI1	
	FAM234A	MAZ	DDX31	
	IFI27L2	SH3BP5	OSTF1	
	EMC1	TOMM34	ATG14	
	RNF5	SNF8	NUMA1	
	COMMD9	RABL3	PHB	
	PPIB	PPARD	TCP11L1	
	FTO	DOPEY2	GINS4	
	CENPX	ITGAV	FBLIM1	
	CSRP1	MMD	KPNA2	
	HAX1	DUSP2	MAN2B1	
	VAT1	LSM4	R3HDM2	
	ADGRE5	UBOX5	APMAP	
	PEX5	MORC2	KLHL18	
	TIMM17B	MON1B	RTN4	
	MEA1	TAB2	CBL	
	SF3A1	TRAPPC5	ATP1A1	
	SAP18	CDH2	NSMCE1	
	RPAP1	INF2	NADK2	
	PGM1	ZNF317	BCL2L13	
	NFXL1	THOC6	GGCX	
	FSTL1	WBP11	EEFSEC	
	TAGLN2	STK24	CABLES2	
	CCS	ZNF7	EEF2	
	EIF5A	RTL8C	HEXA	
	ETV5	SLC12A6	CCT3	
	TNIP2	ZNF511	RNF7	
	TRAFD1	HIST1H3G	TBCD	
	GPI	HIST1H3E	TMEM209	
	LDLRAP1	RELT	C20orf27	
	HLA-C	FLVCR1	CLCN5	
	PYGM	MIER3	PFN2	
	PSMC2	GAS8	ZFP91	
	PRDX1	WIPI1	RUVBL1	
	PSMD2	INA	ARHGEF7	
	BTN2A2	SIPA1	GFPT1	
	BUB3	PLRG1	ATP6V1A	
	PPM1K	PLP2	ATP6V0C	
	STOM	MPZL1	WDR61	
	HMG20A	FCHSD2	EPOR	
	DNAJB6	POLR1A	FKBP5	
	CHRNG	RTF1	UBE2G1	
	ZNF350	TLK1	UBE2N	
	MAPK9	MEIS2	GYPC	
	TRMT112	MPP6	TM9SF1	
	RNASEH2A	RANGAP1	PROCR	
	MRPL30	SH3KBP1	FBXL17	
	NDUFB10	ARHGAP45	ATE1	
	PARL	RRAGA	DMD	
	NAT9	ZNF691	C8orf33	
	NUDT14	NME4	TMEM11	
	DNAJA3	CPT1C	CYP2U1	
	UQCRB	TSC1	MAF1	
	GPHN	STARD3	GSKIP	
	RPS9	HK2	TCTN3	
	DNLZ	TAF4	MTR	
	PRPS1	SLC26A11	NR1H3	
	C9orf16	RPL18A	PACS1	
	SF3A2	DCAF5	SLC9A3R2	
	CMC2	PPWD1	MAPK8	
	NCAM1	PCDHGC3	ZCRB1	
	DDA1	PARN	RRP36	
	PXMP2	CCDC85C	PDK2	
	RBP1	CPTP	SFXN5	
	BLOC1S1	B3GALT6	ERI3	
	CHAF1B	TYW1	GLS	
	PAPSS1	DNM2	RNF44	
	PKM	ZNF358	SDHAF2	
	ME2	WRAP53	MRPL16	
	PTPN1	ALS2	SLC31A2	
	KBTBD4	GALNT10	COX7A2	
	CD164	MRPS33	MTMR1	
	PRR3	GRK3	CLK2	
	GSR	GLMP	TGFBR3	
	P4HA1	LSM14A	GPATCH4	
	AK2	RASGRP2	SF1	
	THOC5	CGRRF1	CPSF6	
	PTRHD1	HIST1H2AC	MRPL44	
	PRKAR1A	CTCF	VPS33A	
	MLIP	COL5A1	KIF20A	
	COX11	KIDINS220	CFLAR	
	HMGN3	ANGEL1	TSPAN14	
	TAGLN	WEE1	BTRC	
	ATP6V1B2	PIK3C3	ORMDL1	
	ARHGEF3	ASXL2	GLOD4	
	PCCB	ZFX	MED29	
	ERCC6	CNOT10	ACTR1A	
	ETFA	GRHPR	USP20	
	DBNL	RNF157	PSMA1	
	BBS1	IVD	HEXB	
	YRDC	ALMS1	SORT1	
	DNASE2	TGFBR2	RPN1	
	SAFB	WDPCP	DCTN3	
	PLS3	TMEM8A	DHX40	
	TTC9C	TINF2	OPA3	
	SESTD1	LRP10	DDX51	
	PAOX	GFM2	RACK1	
	CTSA	C1orf159	EMC10	
	DRG1	PAFAH1B1	MAGEA11	
	EMP2	OXCT1	MLEC	
	EMP3	NEU1	SNW1	
	NINJ1	YWHAQ	B3GALNT2	
	DYNLL1	CKAP4	EIF2S3B	
	APEX1	UGGT1	CHMP7	
	KDM3B	RSBN1L	OTUD5	
	SHMT1	TCOF1	TPM2	
	CYB5R3	P3H4	OBSL1	
	GMPR2	TRABD	FNDC3B	
	GPM6B	NOL9	PCDHA4	
	GPD2	OIP5	RUFY3	
	PPP1CA	SLC25A43	PTOV1	
	FEZ2	KDM5B	NME6	
	REX1BD	MED17	RAC3	
	MRPS18B	SLC16A1	TBC1D13	
	EEF1B2	MED21	UQCRC1	
	RNF19B	EIF4E	MFGE8	
	CCT7	C19orf47	FAU	
	TMEM256	VPS8	TMEM214	
	TMEM126A	ZNF592	FOXO3	
	KLHDC10	CTR9	RARS2	
	PQBP1	CCDC25	CANT1	
	ABCB8	DDX21	RABGAP1	
	MAPK3	PTPRU	ESYT2	
	NDUFA2	CLCN7	NEMP2	
	CENPP	TRIM27	PPP5C	
	NDUFAF3	UBE2O	PRDX3	
	LMAN2L	FANCD2	PFKL	
	BCL2L1	NUSAP1	SIVA1	
	RPL18	SLCO4A1	RBM28	
	GID8	NFYC	ACTN4	
	FBXO38	PHC3	CCT6A	
	GLRX5	FAM126A	GTF2F1	
	CHMP5	IMPDH1	GRSF1	
	GSTP1	IMPDH2	NDUFB2	
	AKIP1	ANAPC11	CD82	
	PREP	KIAA0319L	OGDH	
	FAM173A	ECHDC3	CALCOCO2	
	ZNF436	SAR1B	ANTXR1	
	QTRT1	C9orf78	NSUN5	
	S100A13	C6orf89	TRIM47	
	MORF4L1	NPRL2	AP2M1	
	TDRP	DCAF12	TMEM63A	
	ZMAT5	ZNF451	KCNQ5	
	BPNT1	ANO6	TNKS1BP1	
	CALM3	PIAS4	GTPBP4	
	AAED1	SLC20A2	FAM210A	
	TM7SF3	ZNF700	OXA1L	
	SERF2	IGF2BP2	CHMP4B	
	CDKN2AIP	AGPAT5	TTF2	
	ARL2	AHCYL1	COL2A1	
	BCAS3	PRICKLE3	CACUL1	
	SPARC	TPX2	SLC25A5	
	PRPF31	KCTD1	SPOCK1	
	PRKACA	CENPM	GNB5	
	PALM	CTNNAL1	SHCBP1	
	SND1	CTDP1	VRK3	
	MPV17	PITHD1	MRPS7	
	TMBIM1	KCNH1	FOXK1	
	TSC22D3	CORO1A	USP22	
	MERTK	TMEM201	SPINDOC	
	PITPNB	TXNL4A	ARPP19	
	FAM117A	AGPAT4	HADHA	
	NABP2	TSC22D2	RCOR3	
	BNIP3L	ZSCAN12	LIN52	
	TSN	NEDD9	PRCP	
	TIMM50	TOR1AIP1	RNH1	
	DNAJA2	SLC19A1	RILP	
	S100A16	SEPT6	UQCRC2	
	OSER1	YIPF6	RPS14	
	NDUFB8	RPLP0	RIMKLB	
	CLPX	MON1A	ACAD11	
	HIGD2A	NOL11	ZNF526	
	IRF9	H2AFY2	USP5	
	HOMER3	NFU1	MYD88	
	TMEM97	NAAA	NPC1	
	POMT1	SLC30A1	EPB41	
	CELF2	ALG12	NTHL1	
		SLC25A23	ATPAF1	
		PALD1	HDAC7	
		MUS81	EP400	
		GATS	RFTN1	
		RBM12B	OSBPL5	
		REPS1	UVSSA	
		MRC2	AAMP	
		PIGV	SPATA6	
		OCIAD1	MCFD2	
		MRPL41	CORO1C	
		MAP1S	BHLHA15	
		CUL4A	JAM2	
		NADSYN1	COPS7B	
		RECQL5	NDUFV3	
		MAD2L1	NDUFV2	
		NCDN	PAIP1	
		ESRRA	PCBP4	
		PAAF1	OAF	
		TADA2B	SLC37A4	
		MTMR14	APTX	
		FAM20B	ARHGEF6	
		EBF3	KIF1A	
		RPL13A	GLA	
		COBL	GTF2E1	
		MED1	TIMP3	
		SMAP1	SNTB2	
		ZNF783	UNC119B	
		WDR47	ALDH16A1	
		ANKRD28	PALLD	
		SREBF2	PFKP	
		DHX33	ELF4	
		ARVCF	PRMT2	
		REXO4	DLAT	
		SF3B1	RHBDD2	
		HERC1	ZC3HAV1L	
		POLE2	CDCA5	
		FBXO10	ARMCX1	
		EIF4A3	CORO2B	
		MLLT10	CLASP2	
		RNF115	CDK2	
		C7orf25	CHST14	
		AGO3	TULP3	
		UBR4	ARAP3	
		PAXIP1	DIMT1	
		RAB3D	SF3B2	
		TSEN54	SPHK1	
		LGALS3BP	GUSB	
		LAMP1	DDX55	
		TNKS	ARL1	
		ALDH4A1	DNAJC5	
		ARHGAP4	PRKAR2A	
		ZBTB48	RFWD3	
		LAMP2	DERA	
		ZNF263	NOSIP	
		SH3BP5L	MRPL2	
		NOA1	CAPZB	
		REEP3	BSCL2	
		RPF1	ZNF304	
		ABCB9	PPIL2	
		TNFAIP1	CDC25B	
		SERPINH1	HIST1H3D	
		IGSF8	GEMIN6	
		ARHGEF10	RFNG	
		KNSTRN	RFC3	
		PTBP3	KIAA0141	
		CLSTN1	ATF2	
		SMARCC2	PLD2	
		ZBTB40	ST6GALNAC6	
		TRMT61B	AASDHPPT	
		THBS2	SNRPD1	
		FBLN7	ZNF473	
		CYB561A3	CSNK2B	
		ACACA	PCID2	
		PVR	DKC1	
		POLH	LPGAT1	
		PTGFRN	ZNF460	
		NUMB	GNA13	
		TGS1	SLC5A6	
		PRUNE1	CTNNBL1	
		PEX10	ISG20	
		PSMD6	ANAPC15	
		CDC73	C19orf24	
		MAIP1	SEC61B	
		ASNS	SF3A3	
		SCAP	CBX1	
		RANBP17	PRC1	
		ZC3H3	NARS	
		SAMD5	MOCS2	
		NFIB	MYL6B	
		IL17RB	BTBD10	
		CLUAP1	TARS	
		PSMD5	ZYG11A	
		GPT2	TRMT2A	
		COL6A2	NELFE	
		ANTXR2	ABCD4	
		NUMBL	ACVR1B	
		DNAJC1	ASNA1	
		CALM1	CCND3	
		SLC26A2	SHPK	
		GCFC2	GNL1	
		SPAG5	ARL6IP4	
		LETMD1	GNAI3	
		TOMM22	INPP5B	
		TBL3	TBC1D2B	
		SHROOM1	PBX1	
		TTI1	PBX2	
		SDC3	UCHL3	
		SCARB1	IPO5	
		BECN1	SIGMAR1	
		RPUSD1	STK32C	
		KCMF1	NOC4L	
		BICD1	C1QBP	
		OTULIN	TTC7A	
		KIAA2013	EMD	
		SIK3	ACTR3	
		STAMBP	ARPC1B	
		STAU1	QARS	
		AREL1	TSPAN3	
		USP10	DUSP4	
		TRIM32	DPP3	
		EYA3	CD47	
		CCNB1IP1	ORC1	
		MOB3A	RAB4B	
		MEN1	PPHLN1	
		AGFG1	VTA1	
		TEDC2	TRMT6	
		AGPAT2	METTL13	
		PKN3	CXXC1	
		IFT22	SDSL	
		CHMP1A	PHLDB3	
		LOX	CRELD2	
		AP4M1	NUPL2	
		CCDC102A	CENPO	
		ST7	SIX4	
		UBR2	NUP54	
		SIN3A	SYPL1	
		TMEM33	GFER	
		RHOBTB1	TUBA4A	
		AP1G1	TMEM39A	
		HDLBP	DBR1	
		D2HGDH	UBE2C	
		FKBP15	CCNE1	
		HIP1	DAB2	
		FAM213A	COQ10B	
		SLC25A10	SENP1	
		MTA2	WDR54	
		CTBP1	TFG	
		RRM1	SLC39A1	
