AccNum,GeneName,txReads0,txRPKM0,cdReads0,cdRPKM0,txReads1,txRPKM1,cdReads1,cdRPKM1,txReads2,txRPKM2,cdReads2,cdRPKM2
NM_001003806,TARP,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_017847,ODR4,24.0,5.52370626417,13.0,8.53982524016,15.0,3.43331229058,9.0,5.87964161938,18.0,3.43418303803,11.0,5.99004266495
NM_001143986,TLE6,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001143987,NBPF6,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001143980,CCDC154,0.0,-,0.0,-,0.0,-,0.0,-,1.0,0.339255974344,1.0,0.370913093706
NM_001003803,ATP5S,16.0,7.77610103169,10.0,13.8376797873,5.0,2.41665486614,3.0,4.12845206299,8.0,3.22302369555,6.0,6.88249851655
NM_001003800,BICD2,183.0,25.5755520558,113.0,39.4567860103,260.0,36.1368247908,180.0,62.505535907,361.0,41.8227637411,292.0,84.5196546798
NM_016649,ESF1,8.0,2.2305513687,6.0,2.10488650286,11.0,3.05012503161,10.0,3.48883272929,12.0,2.77354417831,10.0,2.90809796474
NM_016647,THEM6,32.0,12.6739455861,7.0,10.0107999227,28.0,11.0286563944,12.0,17.0669023082,27.0,8.86456081018,8.0,9.48401709457
NM_016644,PRR16,4.0,1.91803561544,3.0,3.17972216389,2.0,0.953738658402,1.0,1.05407286715,7.0,2.78244325054,3.0,2.6358504957
NM_017417,GALNT8,1.0,0.419991405254,1.0,0.468485710667,0.0,-,0.0,-,0.0,-,0.0,-
NM_016642,SPTBN5,0.0,-,0.0,-,1.0,0.0760680410821,1.0,0.0808839587851,5.0,0.317030555228,5.0,0.337101968157
NM_001143989,NBPF4,0.0,-,0.0,-,1.0,0.35684099464,1.0,0.465177697238,1.0,0.29744291308,0.0,-
NM_016640,MRPS30,45.0,24.133178385,40.0,27.1721712187,62.0,33.0671232222,55.0,37.1560685669,63.0,28.0074879824,61.0,34.3499244144
NM_001304464,SNRPE,26.0,14.4089758379,0.0,-,26.0,14.3296580876,0.0,-,24.0,11.02560949,0.0,-
NM_003279,TNNC2,19.0,25.0175497124,19.0,35.2731912094,13.0,17.0230446298,9.0,16.6163784896,18.0,19.6469561177,14.0,21.5452127474
NM_001012980,SATL1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001304467,EEF1AKMT2,24.0,5.87987967355,5.0,6.98350194873,36.0,8.77126864531,10.0,13.8901190904,38.0,7.71742456609,8.0,9.26242791012
NM_001080825,TMEM120B,13.0,1.55217862221,6.0,5.27459794245,29.0,3.44349184056,7.0,6.11982305808,38.0,3.76108840372,7.0,5.10114595932
NM_001008781,FAT3,476.0,22.408802725,455.0,29.8369278082,343.0,16.0586316188,340.0,22.1729939671,340.0,13.2685118668,326.0,17.7211501953
NM_017419,ASIC5,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001040,SHBG,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_002223,ITPR2,3.0,0.213784069828,2.0,0.221238995859,7.0,0.496083566657,7.0,0.770073959936,8.0,0.472580363848,6.0,0.550192331449
NM_001143981,CHRDL1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001253384,RPL15,7.0,1.55635297583,5.0,10.2360918975,18.0,3.98002023826,9.0,18.3235406631,28.0,5.16059397819,22.0,37.3351974322
NM_001145313,FSD1L,16.0,1.85600341571,11.0,6.19177536245,9.0,1.03825495607,4.0,2.23916044094,17.0,1.63470469293,7.0,3.26627048243
NM_205859,OR2K2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_018476,BEX1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_003363,USP4,15.0,3.26461765856,14.0,4.34078253909,26.0,5.6275210645,24.0,7.40037880171,28.0,5.0516202704,28.0,7.19663745299
NM_144585,SLC22A12,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_205856,SPACA5,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_207118,GTF2H5,13.0,1.55715488282,6.0,24.9078236171,18.0,2.14419204126,8.0,33.0276165039,16.0,1.58869321889,6.0,20.6474955496
NM_205853,MUSTN1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_205852,CLEC12B,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001282735,SPATS2L,480.0,67.3247602228,353.0,188.746942473,526.0,73.3705943358,397.0,211.104962019,618.0,71.8544472061,499.0,221.175676836
NM_001355213,OR10D3,0.0,-,0.0,-,0.0,-,0.0,-,1.0,0.721660038628,1.0,0.791597273469
NM_001007531,NKAPL,1.0,0.539519645137,1.0,0.74167216726,0.0,-,0.0,-,0.0,-,0.0,-
NM_001282730,SUPT7L,44.0,8.33241660181,27.0,19.5402780919,74.0,13.9364683791,43.0,30.9483960945,49.0,7.69211872219,31.0,18.5977441755
NM_004108,FCN2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_004109,FDX1,11.0,3.12630686288,2.0,3.23128522601,15.0,4.2396781883,6.0,9.64049346601,19.0,4.47635085767,14.0,18.7501581208
NM_004106,FCER1G,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001291976,SPARCL1,0.0,-,0.0,-,0.0,-,0.0,-,1.0,0.246210612715,0.0,-
NM_130759,GIMAP1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_181776,SLC36A2,1.0,0.262110976386,1.0,0.61754934588,1.0,0.260668122071,1.0,0.614149893668,0.0,-,0.0,-
NM_001462,FPR2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001463,FRZB,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_004101,F2RL2,10.0,2.61499460547,4.0,3.18820142299,17.0,4.42101953202,9.0,7.13396516485,8.0,1.73417285456,4.0,2.64287943035
NM_000331,SAA1,1.0,1.25761802274,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_007102,GUCA2B,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_007101,SARDH,2.0,0.531052206229,2.0,0.650476351264,2.0,0.528128898789,2.0,0.646895644255,11.0,2.42120468986,10.0,2.69608211747
NM_007100,ATP5ME,55.0,135.116413046,33.0,140.907116463,33.0,80.6235789178,18.0,76.4353410519,38.0,77.3856819504,19.0,67.2518426474
NM_000334,SCN4A,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_007105,SLC22A18AS,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_181435,C1QTNF3,2.0,0.468730606491,0.0,-,3.0,0.699225545431,2.0,1.85780342835,0.0,-,0.0,-
NM_000339,SLC12A3,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_000486,AQP2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_000485,APRT,67.0,74.4456884319,31.0,51.1917700861,81.0,89.5060685181,53.0,87.0396302341,109.0,100.397487654,74.0,101.29821021
NM_007108,ELOB,127.0,115.028858159,113.0,283.82360357,180.0,162.135571928,150.0,374.683044372,161.0,120.881701218,137.0,285.247753644
NM_000483,APOC2,0.0,-,0.0,-,1.0,1.2232450557,1.0,2.91420145623,0.0,-,0.0,-
NM_000482,APOA4,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_000481,AMT,0.0,-,0.0,-,0.0,-,0.0,-,1.0,0.337561235144,0.0,-
NM_016643,ZNF771,14.0,8.62786467563,10.0,9.39917872345,6.0,3.67730163137,5.0,4.67371931659,22.0,11.2390491239,20.0,15.5830155092
NM_030615,KIF25,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001350532,SNX14,37.0,8.70336334156,34.0,10.49833888,30.0,7.0179353012,25.0,7.67687367085,30.0,5.8497626426,23.0,5.88709583853
NM_001350531,LARP1B,3.0,0.620970671895,2.0,0.941398057971,7.0,1.44095556769,2.0,0.936215900899,4.0,0.68634334237,0.0,-
NM_001350530,MIER1,88.0,13.9364156162,38.0,18.8357671135,68.0,10.7097675558,39.0,19.2250305023,87.0,11.4213981034,52.0,21.3665625588
NM_001320272,PLD5,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_030613,ZFP2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_014177,TIMM21,27.0,15.782532305,14.0,16.8052785851,29.0,16.8582944736,19.0,22.6816161533,34.0,16.474924741,23.0,22.8863806092
NM_020992,PDLIM1,3.0,1.70256009535,3.0,2.71721712187,4.0,2.25758391293,2.0,1.80150635476,7.0,3.29314485982,5.0,3.75409009993
NM_005802,TOPORS,49.0,10.5289721689,45.0,12.8587234735,21.0,4.48757693691,19.0,5.39935222005,37.0,6.59057370528,33.0,7.81683387921
NM_005258,GCHFR,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001012964,KLK6,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_003824,FADD,30.0,14.5172420434,17.0,24.3119426694,28.0,13.4748397609,15.0,21.3336278853,28.0,11.2318810114,19.0,22.5245405996
NM_003825,SNAP23,49.0,16.6366531089,20.0,28.1975361703,41.0,13.8438362249,19.0,26.6402001046,43.0,12.1023563464,20.0,23.3745232637
NM_003826,NAPG,60.0,14.4820724127,23.0,21.9634483014,45.0,10.8017642133,25.0,23.7418968479,42.0,8.40350289934,20.0,15.8319454694
NM_003827,NAPA,73.0,35.1923443365,49.0,49.4790550232,102.0,48.9021805655,62.0,62.2615203013,133.0,53.1506498342,90.0,75.3354567352
NM_003820,TNFRSF14,8.0,2.04897263689,5.0,5.26221625714,2.0,0.509423390806,2.0,2.09329963757,3.0,0.63694073675,1.0,0.872429389421
NM_003821,RIPK2,14.0,4.85630294121,13.0,7.1822929469,19.0,6.55441673753,17.0,9.34052740314,36.0,10.3517037649,20.0,9.1597022771
NM_003795,SNX3,103.0,52.4762556661,43.0,78.8493066653,85.0,43.0672612935,30.0,54.7083218163,101.0,42.6558487605,41.0,62.3225019044
NM_003823,TNFRSF6B,3.0,2.32904324732,3.0,2.97900880471,7.0,5.40451906428,6.0,5.92522023658,10.0,6.43558302846,10.0,8.23155968756
NM_012181,FKBP8,149.0,74.4320701294,126.0,90.9677036452,207.0,102.836405928,175.0,125.648541048,245.0,101.454546378,202.0,120.892582638
NM_012180,FBXO8,31.0,10.8455447354,16.0,14.9446941703,25.0,8.69826029659,11.0,10.2179188559,23.0,6.67035751662,11.0,8.51709191423
NM_012183,FOXD3,0.0,-,0.0,-,0.0,-,0.0,-,1.0,0.359434158504,1.0,0.517265024208
NM_012182,FOXB1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001018088,VPS13C,21.0,1.29010103142,20.0,1.64725204412,17.0,1.03861852393,17.0,1.3924566892,25.0,1.27313962693,25.0,1.70687480432
NM_020437,ASPHD2,17.0,4.60114339079,10.0,8.07821306502,19.0,5.11414647344,9.0,7.23037009951,17.0,3.81414647642,4.0,2.67859401725
NM_012186,FOXE3,0.0,-,0.0,-,0.0,-,0.0,-,1.0,0.375219505193,1.0,0.774281083111
NM_020733,HEG1,44.0,4.30908613036,20.0,4.32552653264,33.0,3.21402427971,24.0,5.16205872999,63.0,5.11451724624,40.0,7.17134432983
NM_020731,AHRR,20.0,3.16848639653,7.0,2.90591275533,25.0,3.93880585515,9.0,3.71560685669,34.0,4.46511211179,21.0,7.22662344237
NM_020737,LRFN2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001025780,ABHD17B,27.0,7.7672135245,13.0,13.4450535788,14.0,4.00527399374,5.0,5.14270845217,35.0,8.34643708455,8.0,6.85868364279
NM_001300829,CIRBP,249.0,125.858923847,130.0,130.389949137,253.0,127.176802896,131.0,130.669663953,322.0,134.918696962,164.0,136.356614905
NM_002224,ITPR3,76.0,7.54598664782,72.0,8.05402679836,127.0,12.5403274269,119.0,13.2382399984,173.0,14.2390214022,159.0,14.7437954748
NM_175856,CHSY3,19.0,4.87885204872,15.0,5.07747253804,10.0,2.55368168845,8.0,2.69307858243,14.0,2.98005090407,12.0,3.36720199224
NM_001688,ATP5PB,168.0,71.700388975,116.0,134.909301459,156.0,66.2124325152,100.0,115.660913827,116.0,41.0394771134,69.0,66.5218922767
NM_014171,CRIPT,40.0,5.63419195864,11.0,32.2336540928,19.0,2.66150915277,4.0,11.6568058249,19.0,2.21848679798,5.0,12.1455856174
NM_001199973,RPL36A-HNRNPH2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001867,COX7C,86.0,189.470815525,31.0,144.776724775,67.0,146.798423232,18.0,83.6011542756,45.0,82.1841346202,15.0,58.0710812334
NM_144646,JCHAIN,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_144647,CAPSL,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_144644,SPATA4,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_144645,C4orf36,0.0,-,0.0,-,1.0,0.982098728641,0.0,-,0.0,-,0.0,-
NM_144642,SYNPR,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_144643,SCLT1,24.0,7.04430756308,15.0,6.50712373162,18.0,5.25414783008,11.0,4.74562269069,31.0,7.54258757231,21.0,7.55176905444
NM_001161546,PROB1,34.0,9.37778409947,34.0,10.0023543659,28.0,7.68036852567,28.0,8.19188913286,56.0,12.8038606669,53.0,12.9250070567
NM_144641,PPM1M,10.0,4.08139121628,5.0,3.24884655876,16.0,6.49427871174,11.0,7.10811746498,18.0,6.08993041246,10.0,5.38630318686
NM_133447,AGAP11,1.0,0.284209714807,0.0,-,0.0,-,0.0,-,5.0,1.17798706781,3.0,1.34901967293
NM_001008783,SLC35D3,0.0,-,0.0,-,0.0,-,0.0,-,1.0,0.309325776025,1.0,0.594172533803
NM_000159,GCDH,33.0,15.7145483044,25.0,17.0212917657,40.0,18.9430832842,30.0,20.3131126562,47.0,18.5531399203,39.0,22.0114531144
NM_000158,GBE1,42.0,12.1525102643,31.0,13.1802423692,37.0,10.646850238,29.0,12.2620311629,36.0,8.63477064612,27.0,9.51605769286
NM_144648,LRGUK,0.0,-,0.0,-,1.0,0.286734934278,1.0,0.359865070866,1.0,0.239006379353,1.0,0.299963615733
NM_144649,TMEM71,1.0,0.430889788667,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_021020,LZTS1,157.0,25.7884262839,63.0,31.5415655855,196.0,32.0172461144,83.0,41.3260126104,225.0,30.6365110738,121.0,50.218029377
NM_021021,SNTB1,171.0,30.820615515,81.0,44.9172626268,190.0,34.0566176211,110.0,60.6629690888,224.0,33.467618917,159.0,73.0898358232
NM_021023,CFHR3,0.0,-,0.0,-,1.0,0.543747344882,1.0,0.898031868687,0.0,-,0.0,-
NM_001347869,ZNF174,10.0,3.1628982371,4.0,4.78230213449,6.0,1.88729237165,5.0,5.94497097071,7.0,1.83533293775,1.0,0.991079786383
NM_021025,TLX3,2.0,1.20118104517,2.0,2.04721837949,0.0,-,0.0,-,2.0,0.995726510096,2.0,1.69705442874
NM_021026,RFPL1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_021027,UGT1A9,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_015225,PRUNE2,21.0,1.49625066782,13.0,1.25788944133,26.0,1.84230328055,16.0,1.53964932877,37.0,2.18533683529,27.0,2.16568098352
NM_175068,KRT73,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001143679,GSTK1,24.0,17.5533112604,19.0,20.0670805113,21.0,15.2745991499,19.0,19.9566163328,36.0,21.8263900753,27.0,23.6388288271
NM_152694,RTL3,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_173536,GABRG1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_173537,GTF2IRD2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_173535,CLEC4F,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001297658,TSSC4,51.0,22.3622318636,34.0,30.7951273812,28.0,12.209720331,20.0,18.0150635476,53.0,19.2642647964,28.0,21.0229045596
NM_001286495,FAM214A,6.0,1.2721896196,5.0,1.37866182383,7.0,1.47605096222,6.0,1.64528716901,1.0,0.17576491837,1.0,0.228570061435
NM_023009,MARCKSL1,209.0,119.978530663,115.0,175.371411182,176.0,100.478382603,104.0,157.723719631,281.0,133.719631869,149.0,188.355724708
NM_173531,ZNF100,14.0,2.80839890448,2.0,1.10089828142,13.0,2.59344371205,5.0,2.73709529038,28.0,4.65607953334,14.0,6.38817541867
NM_001286499,PIF1,8.0,2.64410364974,7.0,3.5522193274,16.0,5.25909706218,9.0,4.54199819494,18.0,4.9316539315,15.0,6.30993072824
NM_001297656,KIF2C,166.0,49.6494843015,126.0,56.0426031386,156.0,46.4017080435,128.0,56.6187711496,169.0,41.9010550113,143.0,52.7248547071
NM_001297650,CD163L1,0.0,-,0.0,-,1.0,0.19197968689,1.0,0.203038626049,2.0,0.320047293773,2.0,0.338483533601
NM_173538,CNBD1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_006885,ZFHX3,62.0,3.46122913171,46.0,3.71196507469,40.0,2.22075867415,33.0,2.64827270563,89.0,4.11870101737,78.0,5.21761766589
NM_001001952,OR5D18,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001001953,OR10G9,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_002226,JAG2,60.0,9.22037686599,48.0,11.5794240545,160.0,24.4523227587,133.0,31.9080362835,175.0,22.2929257862,150.0,29.9963615733
NM_001001957,OR2W3,1.0,0.948869471129,1.0,0.948869471129,0.0,-,0.0,-,0.0,-,0.0,-
NM_001001954,OR5A2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001001955,OR4C13,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001282864,SLC2A11,7.0,1.92303049985,4.0,2.2305513687,8.0,2.18565109217,7.0,3.88197731296,22.0,5.01005406719,19.0,8.78288989798
NM_001001958,OR7G3,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001001959,OR11L1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_152695,ZNF449,5.0,1.10455980564,4.0,2.30361374494,8.0,1.75756717538,5.0,2.86366617086,9.0,1.64813711704,3.0,1.4321962231
NM_015259,ICOSLG,4.0,1.08589966723,2.0,1.97289692017,5.0,1.3499025819,4.0,3.92407324799,12.0,2.70048988115,3.0,2.45316778808
NM_001282862,RASGEF1A,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001170700,DTHD1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001319119,DNPEP,83.0,18.3764387575,71.0,44.9607324614,123.0,27.0826455332,102.0,64.2359151496,122.0,22.3910618405,100.0,52.4936327533
NM_001193653,C17orf62,74.0,27.4078653928,31.0,49.2856935403,62.0,22.8369392927,20.0,31.6221860144,60.0,18.4215573677,20.0,26.358504957
NM_012184,FOXD4L1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_006272,S100B,3.0,2.37008365696,2.0,6.42782544958,0.0,-,0.0,-,1.0,0.654898537257,0.0,-
NM_182976,ZNF326,43.0,3.95824976484,17.0,8.71560208902,25.0,2.28863988709,13.0,6.62818375808,37.0,2.82337173515,16.0,6.79986131309
NM_006270,RRAS,16.0,14.5506150137,9.0,12.2833102769,19.0,17.1837396212,12.0,16.2875917006,35.0,26.3852377206,23.0,26.0215012406
NM_006271,S100A1,2.0,3.01913013541,1.0,3.14625140427,0.0,-,0.0,-,1.0,1.25136336664,1.0,2.60810470101
NM_003356,UCP3,0.0,-,0.0,-,0.0,-,0.0,-,4.0,1.22607808625,2.0,1.58319454694
NM_003357,SCGB1A1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_006274,CCL19,1.0,1.31093808511,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_003355,UCP2,19.0,10.3505172261,9.0,8.67756435694,20.0,10.8353055359,9.0,8.62979657038,27.0,12.1928102517,21.0,16.7844157371
NM_001002030,ECHDC1,31.0,11.8841945946,20.0,19.7942969143,21.0,8.00626701912,9.0,8.85840045304,23.0,7.30916045964,14.0,11.4860240144
NM_001170704,MBNL3,30.0,2.33267859058,6.0,6.92418262716,12.0,0.927935115095,1.0,1.14767779357,18.0,1.16021306939,6.0,5.73984432268
NM_003358,UGCG,526.0,117.560954141,222.0,167.985929408,447.0,99.3545123594,206.0,155.020762021,796.0,147.476229429,332.0,208.252208278
NM_003359,UGDH,58.0,16.2777889554,38.0,22.9453890291,46.0,12.8389044438,34.0,20.4170720206,63.0,14.6568137423,43.0,21.5234499063
NM_001002034,FAM109B,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001145006,MUC7,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001002036,ASTL,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001042507,LGALS7B,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001324080,FAM177B,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_004813,PEX16,15.0,7.04938404259,9.0,7.98232923042,27.0,12.6190421548,22.0,19.404949756,25.0,9.73938469323,17.0,12.4987806888
NM_004814,SNRNP40,192.0,106.011623671,148.0,123.565069117,207.0,113.664623547,161.0,133.67881652,197.0,90.1675113535,154.0,106.582602726
NM_004815,ARHGAP29,6.0,0.59011625549,6.0,1.42104857404,12.0,1.17373563094,10.0,2.35537677128,16.0,1.30448145625,12.0,2.35597413562
NM_020199,C5orf15,63.0,24.765867586,28.0,31.4625140427,49.0,19.1563071612,22.0,24.5844664202,49.0,15.9676379437,26.0,24.2181150808
NM_004817,TJP2,75.0,14.2330420669,58.0,14.5557054891,64.0,12.0786711786,52.0,12.9781062333,66.0,10.3827406192,62.0,12.8981836179
NM_004818,DDX23,122.0,33.4848978655,93.0,33.8576506172,187.0,51.0426800515,151.0,54.6705613019,173.0,39.3610658963,144.0,43.4578225454
NM_020196,XAB2,30.0,10.1319960477,29.0,10.1260778257,84.0,28.2134215559,81.0,28.1274911581,133.0,37.2354834997,130.0,37.6286133849
NM_020195,SDR39U1,8.0,5.82733810052,5.0,5.08322930962,15.0,10.8661126597,11.0,11.121544333,21.0,12.6803465764,19.0,16.0123434875
NM_001330724,CDKL2,2.0,0.362368822072,0.0,-,1.0,0.180187036898,0.0,-,0.0,-,0.0,-
NM_014314,DDX58,13.0,2.45098012044,11.0,3.55057528884,13.0,2.43748809775,13.0,4.17303577857,14.0,2.18804410366,13.0,3.47841177726
NM_020191,MRPS22,41.0,32.7664417637,40.0,33.1184358344,50.0,39.7391107668,47.0,38.6999495323,47.0,31.1368649465,45.0,30.8854504067
NM_001356505,CRYZL2P-SEC16B,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001303098,TMEM198,28.0,10.4222026592,13.0,10.7634916462,26.0,9.62448600488,14.0,11.5276445415,38.0,11.7251033258,20.0,13.7268668474
NM_032968,PCDH11X,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_005663,NELFA,40.0,14.5329278803,30.0,16.6052157448,71.0,25.653946855,59.0,32.4771562289,110.0,33.1296930213,97.0,44.5068237403
NM_001278267,NBPF20,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_032961,PCDH10,29.0,3.08686702947,16.0,4.59395017722,38.0,4.02259431779,31.0,8.85178194486,30.0,2.64711481406,23.0,5.47426394976
NM_001100817,ELOA3B,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001199654,PMF1,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_032965,CCL15,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_001303095,ISG20L2,46.0,15.1477619941,22.0,18.5753260874,26.0,8.51464810347,17.0,14.274647811,31.0,8.46221264539,19.0,13.2983869642
NM_001303096,WDR75,112.0,36.7600090865,95.0,37.0207547895,99.0,32.3143553862,77.0,29.8411189534,135.0,36.730171439,102.0,32.9498494821
NM_014313,TMEM50A,53.0,20.6447121901,14.0,26.4842681499,32.0,12.3961167069,13.0,24.4571590567,54.0,17.4364601861,23.0,36.0677770361
NM_003688,CASK,31.0,3.35066672574,18.0,5.83523850467,39.0,4.19215045548,28.0,9.02707088827,41.0,3.67354187937,35.0,9.40558365602
NM_003689,AKR7A2,44.0,15.0645256241,36.0,29.8893883406,61.0,20.7699443994,57.0,47.0643535181,77.0,21.8537066299,66.0,45.4244902092
NM_014310,RASD2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_003680,YARS,147.0,42.2881625223,87.0,49.156460976,203.0,58.0764729092,128.0,71.9240344282,189.0,45.0707602566,121.0,56.6732770096
NM_003681,PDXK,58.0,7.04613679889,30.0,28.6479760453,67.0,8.09469695917,32.0,30.3896279653,114.0,11.4804662967,52.0,41.1630582204
NM_003682,MADD,61.0,9.09201806237,58.0,10.5193235665,83.0,12.3030067462,76.0,13.7080641315,100.0,12.3555491986,81.0,12.1780131519
NM_005667,RNF103,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_003684,MKNK1,24.0,7.65849096271,12.0,7.69683819929,27.0,8.56837453073,14.0,8.9302139045,39.0,10.3163999116,21.0,11.1655984517
NM_003685,KHSRP,170.0,46.9033478575,147.0,61.7098326694,340.0,93.2903136942,305.0,127.332594527,626.0,143.172910679,532.0,185.131476951
NM_003687,PDLIM4,85.0,33.2104314895,76.0,68.6282028363,91.0,35.3589776689,78.0,70.0464857576,114.0,36.922580277,99.0,74.1064190724
NM_006416,SLC35A1,4.0,1.88180829007,2.0,1.76860286039,7.0,3.27503647389,4.0,3.51773430219,9.0,3.50985758556,6.0,4.39828307566
NM_006417,IFI44,20.0,10.390285634,18.0,12.0900896658,25.0,12.9163621901,21.0,14.0274595938,43.0,18.5181478047,30.0,16.7035919053
NM_003175,XCL2,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-
NM_003172,SURF1,18.0,15.4748511063,17.0,16.8810498933,29.0,24.7944618625,24.0,23.7008809463,33.0,23.5179527449,30.0,24.6946790627
NM_001324229,STOML1,15.0,5.7332586331,8.0,9.84012784875,10.0,3.80113233421,4.0,4.8929802228,10.0,3.16841363933,6.0,6.11777645915
NM_006411,AGPAT1,72.0,28.6048200335,36.0,37.8879570514,91.0,35.9542994019,46.0,48.1458916642,110.0,36.2268862989,43.0,37.5144637451
NM_001128844,SMARCA4,285.0,44.290168165,268.0,48.606529583,605.0,93.5019264457,566.0,102.089003927,703.0,90.56270665,653.0,98.1758344217
NM_001127325,MAD2L2,52.0,40.4752133779,42.0,59.2148259577,92.0,71.2157980866,69.0,96.7459898535,69.0,44.5211622789,49.0,57.2675819962
NM_001127322,CBX5,331.0,25.3633247498,40.0,62.2695590429,259.0,19.7369784833,32.0,49.5414247559,237.0,15.0542156921,28.0,36.1331172119
