"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_024298",303.858000460261,0.409985092054199,0.388759912540352,1.05459714036653,0.29160961220781,0.998707784398373
"NM_024299",182.751351326529,-0.16955041635684,0.477157656428597,-0.355334162771026,0.722339264992384,0.998707784398373
"NM_001323684",82.4085331084789,0.425331597656841,0.413953174909938,1.02748722183222,0.304191099349189,0.998707784398373
"NM_024292",239.628265926217,0.177761614821644,0.267830229334785,0.663710049695113,0.506875906005114,0.998707784398373
"NM_024293",335.081942254267,0.577719705019271,0.298651806541518,1.93442561660499,0.0530608193931603,0.998707784398373
"NM_024294",185.193024157671,-0.724956694521267,0.311757171424609,-2.3253889917223,0.0200511695785969,0.720811486190521
"NM_002014",452.317320916276,-0.0320035598284448,0.199678566432015,-0.160275388592301,0.872664145291803,0.998707784398373
"NM_024297",122.685441016923,-0.158128321242872,0.336836266428143,-0.469451591183117,0.63874687908081,0.998707784398373
"NM_001077269",160.131220391366,0.264465125206545,0.295126844732224,0.896106639999152,0.370195811075032,0.998707784398373
"NM_032504",49.4292586449391,0.294173094758445,0.579321964774833,0.50778860917656,0.611601598988925,0.998707784398373
"NM_032501",69.9745484501931,0.121067960714397,0.473728215387569,0.255564175368672,0.798287383820159,0.998707784398373
"NM_001469",1030.49291486299,-0.363151760321049,0.350129686830315,-1.03719214331301,0.29964631889677,0.998707784398373
"NM_004104",6607.24259043527,0.291317750240499,0.472830248882251,0.616114876172075,0.537818704499996,0.998707784398373
"NM_001077268",74.1716997141499,-0.1038930442293,0.357394127093903,-0.290696002964823,0.771283828827424,0.998707784398373
"NM_001303115",536.72076082781,0.193895484868551,0.336198341184551,0.576729451386898,0.564122233830179,0.998707784398373
"NM_002087",1078.51797711837,0.0855049048863412,0.346109518378501,0.247045805867824,0.804872774519116,0.998707784398373
"NM_002086",367.834062002828,0.134381713537559,0.271270952385813,0.495378190534883,0.620333186718479,0.998707784398373
"NM_002081",1712.04576002736,0.626354073974919,0.297890598148686,2.10263122726112,0.0354980180215114,0.906298067383953
"NM_002080",251.383601527941,0.00211766345969674,0.281597768469627,0.00752017131103491,0.993999827970984,0.999665148936266
"NM_001104595",49.154836029464,0.301675149991302,0.393145810013778,0.767336551242222,0.442881441889997,0.998707784398373
"NM_002088",62.8945888427712,0.848070827946386,0.544899008105715,1.55638166950352,0.119617361397131,0.998707784398373
"NM_001288726",50.4333718481212,0.0230954548934163,0.408906137253347,0.0564810668985067,0.954958577871632,0.999665148936266
"NM_014008",83.2394631765384,0.22423198041531,0.376854745753688,0.595009039800889,0.551837428407464,0.998707784398373
"NM_014007",58.9754596752068,-0.407336393811126,0.429598289560097,-0.948179738397545,0.343037960154996,0.998707784398373
"NM_014003",459.241313147359,-0.212389578370672,0.274323284591484,-0.774230954134857,0.438794226296584,0.998707784398373
"NM_014000",1579.1539729845,-0.120654329478359,0.283376735495958,-0.425773588178273,0.670272834287064,0.998707784398373
"NM_015351",48.996963250585,0.506640769419687,0.460826882947979,1.09941669674006,0.271586351200755,0.998707784398373
"NM_018230",320.73649812897,-0.443676833942582,0.438972489266888,-1.01071671867991,0.312152032833343,0.998707784398373
"NM_015352",316.486176072129,0.340789309990706,0.237132317811911,1.43712722557291,0.150681846530364,0.998707784398373
"NM_015355",83.3710729521353,0.259122324581105,0.569277592521703,0.455177452942215,0.648981580016548,0.998707784398373
"NM_015354",1233.94891092746,-0.322553799366703,0.257152438562893,-1.25432914876992,0.209722393322773,0.998707784398373
"NM_005006",812.136613026485,-0.76827998018918,0.392039715581489,-1.95969936119772,0.0500309398818942,0.998707784398373
"NM_005642",268.403822833285,-0.449735479907918,0.388198378921612,-1.1585197268398,0.246652006141305,0.998707784398373
"NM_018238",77.6126235244761,-0.282314896004447,0.409129352377039,-0.690038234519717,0.490170143379007,0.998707784398373
"NM_006532",212.752038300982,0.18464101646661,0.276089317222244,0.668772766452165,0.503640441534818,0.998707784398373
"NM_000333",57.4514436004837,0.298887681364019,0.77670451379424,0.384815172379954,0.700374357236103,0.998707784398373
"NM_002229",235.591510036734,-0.0620583997232212,0.407609259809016,-0.152249729930813,0.878989972292872,0.998707784398373
"NM_002228",744.833230644498,-0.367831231477652,0.319233816862938,-1.15223141173536,0.249225993021149,0.998707784398373
"NM_133372",82.6575770292667,-0.219913762750959,0.405870062694591,-0.541832923795713,0.587933608257357,0.998707784398373
"NM_001009954",65.5883248000078,-0.445440495041239,0.524934149662563,-0.84856452057382,0.396123656232382,0.998707784398373
"NM_001080495",785.43636081853,0.928370211520922,0.342246477942128,2.71257783893953,0.00667620995658487,0.45296844633687
"NM_002556",226.871015910344,-0.104503486363996,0.264127686121538,-0.395655176852264,0.692359426375979,0.998707784398373
"NM_001317946",601.881801720789,0.145182029006986,0.355704911261183,0.408153006637526,0.683161346501026,0.998707784398373
"NM_001039469",195.417452283765,0.32528604116062,0.366604338465962,0.88729457627742,0.374920324880664,0.998707784398373
"NM_001039465",412.507545481066,-0.220801359396063,0.448748264054934,-0.492038358880501,0.622692226746396,0.998707784398373
