AccNum	GeneName	cdRPKM0	cdRPKM1	cdRPKM2	cdRPKM3	cdRPKM4
NM_001003722	GLE1	5.08275041269895	5.107694238016486	4.800362015685103	4.118500453899034	4.331226240862869
NM_001039111	TRIM71	0.26945406457248794	0.5340683026479813	1.3643077698644077	1.2601162162371369	0.9790273905371167
NM_002069	GNAI1	6.680730461267462	6.747217556384941	6.8721628292104535	5.905290323273959	5.9867715769552445
NM_001243597	CDON	4.145968077956273	4.027475305653167	4.271382841533501	3.3679767544434887	3.8327866476695007
NM_003190	TAPBP	6.060813889606516	6.270085093848079	5.814448161408019	5.452222883005111	5.0191309638577515
NM_003196	TCEA3	4.094596852659767	4.258282181893203	3.4003289912827865	3.313210951007764	2.9472332277175024
NM_001166159	NDUFS2	7.068562171982143	6.920028491985379	6.635481734968547	5.985743347461256	5.890096913543387
NM_002240	KCNJ6	2.6043062586759893	1.8689204967643671	2.634064935752878	2.3734106404881805	1.9074040988675616
NM_001318042	ZNF618	2.825187213095055	2.763573218860102	3.249224829283985	2.998440778043335	3.122990753617979
NM_001136005	GART	6.02131568045534	5.586817223374552	5.069717268948532	4.355652076969243	4.500212013272201
NM_001323044	PHTF1	1.593258766161458	1.8034252202253769	1.5462018461899298	0.8189797510035357	1.6889568994935393
NM_007111	TFDP1	4.321657471529683	4.586271709615402	5.043563238929604	4.770321840112577	4.661281187748293
NM_001297576	PEA15	7.485178636078757	7.79185693373043	7.2015207181280205	6.27790141013665	6.441844824009853
NM_007033	RER1	6.225874732067657	6.124536251375019	6.002967976694993	5.253719575182392	4.4827580172745405
NM_012263	TTLL1	2.3591937608416544	1.9563833380130804	2.219027436474034	1.5849147456813857	1.528892475614601
NM_001144944	MYL12B	7.822410989208624	7.780598225950666	7.5596253781822735	6.785097568219116	6.738661346981796
NM_001288968	ACSF2	3.622756010738819	3.4821137703323957	3.239438704867099	2.8146252538524323	2.780629290114128
NM_001288962	TRIP10	5.856830251207501	5.385589087595224	5.1814770500164595	4.941711999737133	4.840816510927909
NM_001320240	RANBP10	3.389942211100353	2.7370186093747204	2.595272452755741	2.145584333101451	2.568102504617981
NM_015332	NUDCD3	6.167771180850676	6.021807567848888	5.8256136272079875	5.2239224141073395	5.317681997568429
NM_015330	SPECC1L	3.5542503946328377	3.377027074089417	3.85586732792645	3.5211149751119235	3.7506948677902523
NM_015336	ZDHHC17	3.1960900252544424	3.3568684523546604	3.923820164881894	2.9736066468816813	3.1206762421922662
NM_015335	MED13L	1.5792954080438903	1.878675064288355	2.6438195032792287	1.742920271792153	2.4968268674465177
NM_006486	FBLN1	6.280062858846815	6.527578288887981	6.447904416501606	5.641899476415553	5.0901630607703545
NM_018259	TTC17	3.541201992124992	3.4507212713822777	3.308975114768929	2.673336569746356	2.4213940897011597
NM_015338	ASXL1	4.99193808123147	5.183673439400387	4.984745622135022	4.593733409805455	4.524206875390507
NM_001197123	IRF3	5.614708018963502	5.805003936358069	5.752588671285194	4.726871175677562	4.382588523489303
NM_019121	PPP1R37	2.828335823167272	3.447614942545223	4.031693822491485	4.076986836721339	3.4775365311554323
NM_012310	KIF4A	3.564115515915812	3.4374083237014417	3.5922791734432433	3.405625459617235	3.561745514200637
NM_012311	KIN	3.938993584281346	4.367106554650082	4.395285399472789	3.723204858486973	3.705150438615598
NM_001270482	PSMD11	7.357582287515997	7.368182125096277	7.119674463487938	6.3334608727384545	6.292520023525127
NM_004553	NDUFS6	8.717381610125145	8.699834944649309	8.27394535560454	7.087291641779842	6.957785237398263
NM_012318	LETM1	5.039249992047296	5.28946116500784	5.322457026129264	4.70572641356899	4.603175719611854
NM_001110556	FLNA	7.296371234550197	7.400142918685763	7.5292928614852626	6.895286021603696	6.657614992865902
NM_005049	PWP2	4.616019679237791	4.4237762423512486	4.612419759372893	3.9386508682290504	3.565128215310194
NM_014427	CPNE7	3.8942524026797036	3.7642353521555725	3.5896992604148292	3.036917647798153	3.18113465682868
NM_005730	CTDSP2	5.837220909258412	5.776164650771053	5.378859208882459	4.466380458500644	4.132824212898626
NM_005734	HIPK3	2.71365581987507	2.963623281997627	3.184447204764132	2.1904385688863104	2.5449383169739104
NM_005735	ACTR1B	4.923553119475305	5.071843239595037	4.839188586778951	3.580385087197333	4.020320311797748
NM_176869	PPA2	5.163377948356553	5.186103589481474	4.781323027028324	4.298276310426508	3.9731323046504587
NM_004324	BAX	7.134868481674996	7.093516919623743	6.4351952372709755	5.66357902272958	5.408025289133092
NM_021643	TRIB2	5.933867955108317	5.938760521401789	6.040057295430294	5.535663283685534	4.9515635764361425
NM_198723	TCEA2	4.468288262817106	4.826011905292487	4.728659868033924	4.542006154213773	4.365689650425969
NM_001204527	SSR4	8.038751193843718	8.248917647904326	8.016078432495497	7.252499537021369	6.675017708534188
NM_001352071	SUGP2	3.909620668379335	3.828906379000081	4.014522203325192	3.7725860540007825	3.674246270098585
NM_001747	CAPG	8.153100571433958	8.158186347188908	7.859760609916357	7.197483243952737	7.095131922830728
NM_001294	CLPTM1	6.605987525667481	6.639276217646227	6.34552696758433	6.091095139327122	5.939184972723512
NM_001293	CLNS1A	7.423250886936898	7.248917647904326	6.752569845870723	5.969813073723761	5.94695766758994
NM_001749	CAPNS1	9.459823174336066	9.54218687645559	8.872476778608698	7.8878497276232915	7.885790285764746
NM_182688	UBE2G2	6.699435687435013	6.5863485775074375	6.289084843268577	5.299467976507305	5.035813744142164
NM_022473	ZNF106	2.818965677872873	2.94607639220895	3.0059640967604935	2.5737331741839844	2.498245081525202
NM_022474	MPP5	4.15051579741883	3.950849017208351	3.446532781203834	3.1529638634680217	3.0575673550650366
NM_182687	PKMYT1	5.902113893499723	6.070652160030746	6.274822454491154	5.53596753510637	5.013676438294393
NM_022900	CASD1	3.8518531137973735	3.4323294460762517	3.66659889990245	2.383083646828311	3.0225603536310044
NM_032023	RASSF4	3.6451660249031903	3.6234760778348085	3.2327023733713736	2.4293772991019256	2.5108585527846694
NM_001146699	RBM19	4.045885911924091	4.037176484784999	3.9130243881843816	3.6315114880150823	3.502225645487933
NM_001321357	NRBP1	6.353600364032543	6.3856201441283265	5.951248028471219	5.7356816227365135	5.663211511183313
NM_001319959	DHDDS	4.373533687396762	4.041503619716629	4.297092960644106	4.110439246821471	3.6069579997866614
NM_181491	MED22	6.496456109017902	6.686108289420555	7.019447015753761	5.88377723065257	5.523253937456132
NM_016169	SUFU	4.410385776162969	4.134431632885831	3.8461368129159825	3.7644526586957294	3.4053613209922617
NM_001008661	KYAT3	3.911894914287353	3.8115123356025604	3.882759902311496	3.1111436877724885	3.1495562195621223
NM_178439	GMCL1	2.2278900534249813	2.229469885678337	1.8361849620624506	1.4271388269040215	2.4472195359233515
NM_024692	CLIP4	1.6235898421311135	1.5256340008354765	1.5765329221574411	1.6378067217809347	1.4713604620202478
NM_001278304	DIABLO	5.840614688854495	5.791413477839934	5.221083290105422	4.830071077776678	4.557915376845377
NM_172037	RDH10	4.914374198354975	5.109725774002083	5.192060388873151	4.366288404282619	3.726485686034053
NM_133180	EPS8L1	2.35594278221482	2.2669200656860857	2.240651126486831	0.938520195249144	0.8944705668470422
NM_001282382	PTTG1	6.6836990837421375	6.659425488703819	6.430003813744749	5.527917667308111	5.5914770129941305
NM_031301	APH1B	3.1283543798748368	3.977931118679442	4.116292881255186	3.1641044210723734	2.5086200805873844
NM_001165258	TMEM14C	8.019842391022282	8.071282737799843	8.027233255070321	7.152165691911961	6.638267828932364
NM_017851	PARP16	3.418641465055892	3.2569909484416937	3.159638911182029	3.157409768498261	2.402389754463161
NM_001256799	GAPDH	10.126907805257098	9.905458592629731	9.13959296897938	8.533314486384809	8.423462799589293
NM_001289174	VPS52	4.734028385359903	4.680034886854153	4.724701854464747	4.261838346061322	4.114294086077807
NM_138408	GTF3C6	6.090605613923222	5.9321895619752825	5.565376849723051	4.784361937176544	4.5857352716703215
NM_138402	SP140L	2.93119207336098	2.2724275930480426	2.381224898082963	1.7584720694562015	1.8399533231368987
NM_138401	MVB12A	6.289477065781672	6.5377278576569084	5.800006207597527	5.022158039343406	4.644207674386501
NM_024490	ATP10A	0.425336117627402	1.0904882852998432	1.5767733512961644	1.1606377913544452	1.1914929719640373
NM_001122	PLIN2	5.717310990417306	5.849959888293964	5.184133473103533	4.07861652201127	4.36955114131763
NM_001120	MFSD10	4.430074036635122	4.682814174433106	4.27325647172123	3.479945186085605	2.959975816252754
NM_001127	AP1B1	5.746504699449007	5.8824767860969045	5.893107429711713	5.269958908529388	5.202972468851139
NM_000858	GUK1	5.403309811303188	5.8623020945545745	5.836965430052654	4.778635813208891	4.434811232152507
NM_007353	GNA12	4.536157598727762	5.106874964542219	5.176873985060688	4.815133564680218	4.215437002383545
NM_198868	TBC1D9B	3.3920887933115265	3.9373314972428943	4.670054458537732	4.33272183221845	3.7228343581721157
NM_001130528	SPAG9	5.048528639537273	4.996518814592817	4.743013196478223	4.178384077603652	4.210234563560088
NM_001320559	CSRNP1	4.87397714714223	4.629577737739152	5.222020090617365	4.1085327893592165	3.704587215866496
NM_001350744	SRPK2	3.685863667854358	3.4800272863384873	2.940521621878126	3.061990203419965	3.1979192411249864
NM_000194	HPRT1	5.452257416948243	5.494479233695649	4.993190690391988	4.288069887632605	4.44549999455254
NM_001130524	AP1M1	6.7213893238208335	6.95277793837672	6.930084453399061	6.255144258273866	6.073591106121291
NM_001349853	ANKRD54	4.1220090058475405	4.547087916129511	4.8012704358423	4.100043549188015	4.222166787373104
NM_025081	NYNRIN	2.8505934592273796	2.6246799984515135	2.8072445880321952	2.4701740316578698	1.9018416402696938
NM_024682	TBC1D17	3.884969808549059	3.996233269727206	3.6752625509308103	3.21176863175107	2.840737680735819
NM_024680	E2F8	4.609594470085377	4.3898785705608185	4.148870782568244	3.449404353783926	3.859834130032267
NM_003290	TPM4	9.013373378584522	9.190468313173396	8.502120129532928	7.907422119853315	7.618739093000754
NM_001286645	ADD1	6.358105345065235	6.324638230218113	5.8717633795652855	5.319742309594539	5.161932617364018
NM_004958	MTOR	4.266243599397179	4.008479874141404	4.027556511862522	3.537122049866896	3.706066144792216
NM_001042465	PSAP	8.808451274437843	8.80452087476467	8.44377948147937	7.6731956069035165	7.516199558997383
NM_001286646	SLC45A4	2.1316624394465937	2.024307900145215	2.7019894978862773	2.0513886843070996	1.4448139443024397
NM_001142641	FBRSL1	3.2788395004937163	4.009117310930809	4.285514564452936	3.729627040973498	3.3136086351807488
NM_004956	ETV1	6.376803741637224	6.008857098628344	5.5142299187958885	5.161990139254816	5.310142432582536
NM_013393	MRM2	6.0562848236261795	5.886878459067221	5.937180114788093	5.19043856888631	4.893408199313893
NM_194071	CREB3L2	5.545491890285557	5.621549938497889	5.184842734593762	4.486475502081236	4.176531813709607
NM_175748	UBR7	6.677001876838288	6.54863185828274	6.282627598703719	5.7911193033538835	5.634803442701302
NM_175744	RHOC	8.544491176567663	8.500753847136377	8.054854297356684	7.1663800756557565	6.810705424075524
NM_016453	NCKIPSD	4.350074714574599	4.420917209262451	4.771024148972995	4.321336029321226	3.524495839592599
NM_006559	KHDRBS1	8.567788193478066	8.532045828527115	8.0400572954281	7.3899045933709875	7.248993425716897
NM_003076	SMARCD1	6.370848007268012	6.507454632976834	6.252831714203897	5.623536039709964	5.842520817141305
NM_006555	YKT6	7.819723404523416	7.951738176856081	7.817060603907949	7.211132397926003	6.97774031425299
NM_001127244	LRRC8A	4.9995854871374465	5.558991690171554	5.950146378704633	5.060210196975682	5.078681653130049
NM_005003	NDUFAB1	7.5998483885695345	7.659772207055163	7.253231186734869	6.558782832716167	6.354509604065273
NM_001297549	UPF1	6.334777898770188	6.3780613794424035	6.755931233248351	6.0644433498037795	5.764321331939851
NM_016024	RBMX2	4.186660917422749	3.8160394483141316	3.09698436351409	2.765940740358899	2.8474219940400274
NM_005926	MFAP1	5.7257926822168965	5.307334334132358	5.141340631266211	4.799964322648786	4.562916057900628
NM_005923	MAP3K5	2.2289389048294943	2.6794196882253036	2.315281110269598	1.8205051010865858	2.094631432713554
NM_005920	MEF2D	5.499077571091437	6.007726807333305	5.511997185943711	4.923529668001258	5.005010921681267
NM_005929	MELTF	3.6607771542253684	3.7953308517447706	3.8856661726298785	3.0518934820252746	2.492917122393397
NM_001278549	PDK1	2.7056297238112093	2.8482534375180735	2.9588944425341204	2.104816067800642	1.5582660988706343
NM_015059	TLN2	2.649267586630278	2.792319844834688	2.5350964707957844	2.4599510721933147	2.3640360750017315
NM_006425	SLU7	4.344463385759573	4.269988977797446	4.334693698647188	4.09913038434568	4.505852466954757
NM_148887	MRPL10	6.645643308274546	6.699202668954979	6.56730429829373	6.013868253801592	5.615606318817303
NM_001077394	DPH5	5.615298872310581	5.1512151322144515	4.880185958650979	4.474891958357006	4.389723342627674
NM_001145860	POP1	3.296602803509747	2.765357758375191	3.711074443004262	2.524420729187011	2.4880654925752936
NM_002653	PITX1	4.242472060478318	4.867488541271797	5.183792772892385	4.48493290078676	3.9932288215255345
NM_002657	PLAGL2	3.8508581026429693	3.887666423211486	4.170418095116331	3.4812640407718725	3.4696358900549646
NM_002659	PLAUR	7.209035969607971	6.952716378135686	6.636424559421973	5.727872699524427	5.630030253761939
NM_013432	TONSL	3.5752453136950684	3.516162364036732	4.0452787815521125	3.2313517621525194	3.4827580172809935
NM_015163	TRIM9	3.678699926038015	3.646697157768181	3.424332540942211	3.4240919513517474	2.6311040871141484
NM_001159767	BZW2	6.620796211181669	6.555020775631401	6.510687120672183	5.804493981126589	5.7284339578232215
NM_015055	SWAP70	4.459397953703318	4.344598602245086	4.149081189180736	3.3590864453218257	3.4950154830379594
NM_013438	UBQLN1	6.643355407274966	6.673040577205291	6.549731668846952	5.943453186249979	5.713307265734593
NM_015459	ATL3	6.0379802312783255	6.088339097466168	5.658347972215532	5.03804108094883	4.940198635185268
NM_015104	ATG2A	2.550680977532204	2.333955345971153	2.860427193723949	2.1990930341956005	1.8466777613466114
NM_015457	ZDHHC5	3.3719728920366956	3.620819814256083	3.510437828549517	2.7619052271229227	2.9105006766639545
NM_015107	PHF8	3.3308185188463293	3.087285853262553	3.6680057211193864	3.11878192791097	2.661397095459837
NM_015453	THUMPD3	3.8981308781499258	3.415511186611397	4.005568919040052	3.35657199116026	3.155653514147887
NM_015103	PLXND1	3.6922977532997563	4.090590426617563	4.472961215500276	4.045299402180659	3.9243596554288667
NM_019592	RNF20	5.059700858430502	4.682911901449514	4.217844414647482	4.1124908029277165	4.1436988501268655
NM_138465	GLI4	3.7738059999685434	3.2863477515005735	3.236524084323701	2.542910381782669	2.376464122021356
NM_052928	SMYD4	3.6101190777969006	3.2477767265013533	2.879065418757355	2.4100119742363337	2.529967375731774
NM_175736	FMNL3	3.292386448709063	3.3594007269157515	3.6042883545718865	3.1876290352988024	3.452822242150379
NM_006712	FASTK	3.3786860243326156	3.3761961922688255	3.363034241717157	2.450555491337474	2.6389519489350475
NM_001354216	EHBP1	3.2365366681984233	3.3535937178752038	3.529329751103407	3.2742890623072873	3.327481271562966
NM_001130071	EPN1	5.009210202580158	5.739675729497857	5.7757166920938845	5.050394129825254	4.901869778061068
NM_001099784	FBXL19	1.8455538560159692	2.1559717837147034	2.354075629981999	1.7344625088830798	1.581478508928824
NM_021009	UBC	7.974904711819216	7.7379724573721935	7.567819240018445	7.241910450175996	6.82343285078333
NM_001356	DDX3X	7.168815018755005	6.896401233178798	6.307437171538279	5.968378555318001	5.915166600674923
NM_001357	DHX9	5.6406982237422705	5.367241677676228	5.5356639024826135	5.092402051987427	5.040989035171945
NM_014853	SGSM2	1.7195724786514293	1.8798500569226413	2.7560258083009073	2.1720365969350808	2.1813680648591185
NM_022047	DEF6	2.8613359792280324	2.7193249578513394	2.9842040606954603	3.2775432879943085	2.675498206472743
NM_002357	MXD1	5.3579898093052805	5.294278181306415	5.052996351138066	4.759427433400109	4.462397063828272
NM_022045	MTBP	3.60848481423346	3.56948283570198	3.4081078723415295	2.8389845216956755	3.2423938702649933
NM_001142502	PPP1R13L	4.152698260029183	4.051359779338573	3.8839878150408884	2.8860957446753783	2.6659212984956673
NM_021242	MID1IP1	5.666645752310802	5.282732360897991	5.160351529146252	4.2367322211599125	4.166210381398871
NM_021249	SNX6	5.888818356732021	5.541248625362194	5.469891796635529	4.99045633358944	4.3647193364972505
NM_012102	RERE	4.26146906902646	4.669552014034971	4.240049022176504	3.8245766178595315	3.943147190275988
NM_012104	BACE1	2.975393003403726	3.579493707765177	4.090881554509291	3.0111430446033896	2.963341281339521
NM_012459	TIMM8B	8.335865290302786	8.389549097418634	7.894516452615504	7.056936975697286	6.005967933351519
NM_012458	TIMM13	10.03843491183731	10.128222411841238	9.379907298314485	8.371728889300785	8.344275771428062
NM_012456	TIMM10	8.119052821935295	8.01978364868964	7.486458965619286	6.821342372378291	6.934884835288834
NM_012454	TIAM2	0.1227733476101939	0.3232572482730003	0.6289700686299389	0.3683157733617003	0.5941869363857867
NM_012453	TBL2	5.786966636553535	5.817392025837088	5.883754064549524	5.068416472579206	5.104809836731933
NM_001134658	SLC35G1	3.516966593103094	3.666103613757563	3.279244959308331	2.507628744765554	2.667112510450512
NM_003367	USF2	6.058341787337291	6.396453838071762	5.94111544573659	5.425838984454952	5.685917541593474
NM_174905	FAM98C	3.9471047918659075	3.97851985365871	3.2327023733713736	2.3090830653840975	2.1841134416003185
NM_174902	LDLRAD3	5.026881502547973	5.162212723689897	4.8148824334189335	3.9423373100283223	4.228177062220426
NM_001014796	DDR2	5.686156749631285	5.7978884702632305	5.798436196111237	4.988453541772231	4.879918376073904
NM_001014795	ILK	6.782655072402215	6.747888301081183	6.794118883421058	6.052404154589846	5.866405097408786
NM_206943	LTBP1	3.84445213121797	3.4394285612003705	3.54757571072623	2.9983519175204263	2.885455126034359
NM_004526	MCM2	7.027137680573985	7.006288150068903	7.259942465091971	6.689841082385973	6.4903213837076965
NM_004091	E2F2	4.932479084986073	4.971801011227933	5.0201577379899085	4.187140978789316	3.683659731749031
NM_004724	ZW10	4.452816854051029	4.38182806035596	4.090938464429308	3.246073267858388	3.556373212032746
NM_001330314	SLC35F5	3.9003809262789906	4.2093892837160025	4.023249007746548	3.858963106946763	3.1660040610472433
NM_004181	UCHL1	9.009694685443462	8.896703104859581	8.62287132957256	8.093172571666322	7.7893080110016735
NM_001042517	DIAPH3	2.8655270941379465	2.784644766198521	2.772666484550839	2.1864053120208924	1.9612252274699729
NM_006830	UQCR11	10.018972951925223	10.13027315140503	9.497186128197553	8.463457063291091	8.378119226399091
NM_006831	CLP1	4.747264212520136	4.254448753878136	4.2122382708093555	3.642255917438721	3.7237371711219054
NM_000405	GM2A	5.552492833467657	5.166853110580582	4.866409207945416	4.0083782415853575	3.5048969945504385
NM_006833	COPS6	10.087114215407347	10.030858858836684	9.670479815106662	9.046598362374166	9.1067633848173
NM_000403	GALE	5.207071581916596	5.299504844622582	4.821792759714505	3.6917225742608237	3.9472332277193733
NM_000402	G6PD	6.499212836010986	6.386726859767052	6.066241227232655	5.425982357873376	5.268392449071217
NM_006836	GCN1	5.086794220939529	4.929098649108555	4.678720815981424	4.270599189057656	4.006507763118086
NM_006839	IMMT	7.16408259714757	7.182436907622292	6.8814921561573	6.19233810180098	6.255672008774
NM_181659	NCOA3	3.323086059387494	3.4510116255046226	3.4336758110707737	2.526404497174623	2.9175702499888425
NM_004890	SPAG7	7.038495510183253	7.090380424287412	6.682900712233082	6.064907686802451	5.802434539266862
NM_023015	INTS3	4.4298245825495846	4.214173698578605	4.32641680819156	3.9867514758713765	3.7663423878954205
NM_001351370	YEATS2	3.299436778122598	3.1979231174098772	3.371678786524475	3.272487913949891	3.2920414184886426
NM_020117	LARS	5.065018763154042	4.445790895740636	4.3148921213564115	3.9379071954366944	4.091538234873557
NM_004544	NDUFA10	7.282758036975993	7.219139603315814	7.149286365186285	6.377670150641796	6.389888741887295
NM_004545	NDUFB1	7.030571013374611	6.799657834326541	7.026382358537393	5.9583731412098	5.730526336784903
NM_001321015	GATM	4.855576023555321	4.992182649261656	4.083413664626521	3.818757438805418	3.5882946861712686
NM_018040	GPATCH2	4.143083796250593	4.088875850323945	3.4523650019579994	2.760475979881195	2.3471925418149513
NM_020119	ZC3HAV1	5.603756955422328	5.293958612129146	5.175671428336969	4.612250232161488	4.28622765925326
NM_198475	FAM171A2	2.9980351986874285	3.29741485493342	3.1296734897829506	2.805516252212589	1.943581034258443
NM_004862	LITAF	7.1822012692305774	6.8863475685250375	6.22376924860199	5.723006944352289	5.595034832405131
NM_020379	MAN1C1	2.6454403623732023	3.177987805705205	2.6927574108342482	1.5519073866249975	1.955316735196277
NM_020378	NAT14	6.3666602103038485	6.287058286299866	5.6319725567916565	4.586181378811802	4.370680894737339
NM_001128592	PSMG4	4.764858272531195	4.605664801715513	4.446216643362968	4.08963792809861	3.3935116031190664
NM_001306077	ADI1	7.4854729735368775	7.515841229210412	7.09695968666276	6.443883087297995	6.286357205790977
NM_020376	PNPLA2	4.988711756143786	5.404603933079483	5.372800673073609	4.332695622609489	3.7361049711731575
NM_020375	TIGAR	4.773639627943597	4.421582505581046	4.658347972215532	3.725450850643353	3.174663888824076
NM_020374	C12orf4	3.350374059953879	3.24059278325468	3.811564674552002	3.234121007703535	2.91121200630524
NM_172373	ELF1	3.531835738929288	3.7130339688286718	3.255785986484756	3.277718894475834	2.466115352073548
NM_182511	CBLN2	6.512798958882481	6.816482761647813	6.734070744415723	6.189369509895602	5.80760417125782
NM_006768	BRAP	4.131565674115919	4.139840158943814	4.094955541578522	3.7912624065643077	3.722996540742591
NM_006769	LMO4	6.117058618671192	6.0797825151064995	5.665017864082615	5.122220340037338	4.604239523302007
NM_001351056	TRIM2	4.267220582042216	4.025298966362629	3.934178882814739	3.8591705248252763	4.015419546910836
NM_006761	YWHAE	9.40770586272739	9.428148195128575	9.11954207925672	8.264914569620716	8.254556956236437
NM_182961	SYNE1	3.29131296505092	3.408266197566684	3.688641468605651	3.06105647735829	3.0963675496067733
NM_006766	KAT6A	3.3740674473265737	3.644262717668305	3.7849162917500094	3.6849169601911202	3.4890602700037565
NM_001349839	CEP78	4.241699739776229	4.497596760759405	4.70377390756471	4.432231296160403	3.895583185185893
NM_001040427	HAGH	4.412845173445139	4.961252377535633	3.8701322939857885	3.0734250984816396	3.3664104573520124
NM_001040429	PCDH17	2.0349606725880474	2.5254563180900593	3.1080757188573864	2.7395836820509074	2.7091720556632093
NM_002004	FDPS	7.166803104030557	7.121000172986101	6.8256576648504526	6.021801113303232	6.001999031148764
NM_001626	AKT2	4.862280872861335	5.215333075612678	5.307077049214298	4.612939587347215	4.576584350740875
NM_007011	ABHD2	4.955069097630458	4.732496050682005	4.1127025972623334	3.578125580021106	4.130912552629748
NM_001303103	TLE1	2.5304028971549952	2.9649421366838227	2.8231959800658655	2.5661529383545467	2.495631098591863
NM_001303100	ERICH1	4.757459979625495	4.6002475527679065	3.8391053983632335	3.2163525697384063	3.16456729255765
NM_001303107	TMEM246	3.1975771865453426	3.4621914246268584	3.7037739075702456	2.6546237174945597	2.7361049711753225
NM_032301	FBXW9	4.360241089409236	4.574669570329857	4.347454071521337	4.098516079447454	3.6774969925934555
NM_001331069	CERS5	3.2777789292178414	3.386273965383426	3.9856095114042063	3.157409768498261	2.9873522551843172
NM_006494	ERF	5.7976184124060515	5.786197459253424	5.0268577976761435	4.244594338929223	4.043675861913462
NM_006493	CLN5	3.888620061763744	3.946783422382559	3.6155594669060758	3.5732956624152914	2.510387006762984
NM_152345	ANKRD13B	3.017185003938573	2.948375508298881	2.7921297819851727	2.020513567442813	1.6425632024869867
NM_001628	AKR1B1	6.48741205637163	6.667880288257631	6.080446419520908	5.286531537868951	5.354466259712726
NM_006428	MRPL28	7.506511254060095	7.545412712521903	7.538258484234745	6.730422081782983	6.3215777088750285
NM_001114618	MGAT1	4.788714656010491	5.373369879441881	5.388904515012386	4.576065637747292	4.088181245753883
NM_001329755	FAM136A	7.605245207649745	7.426915949883168	6.957595135241931	6.383918298307328	6.501925428013847
NM_006423	RABAC1	8.284920998463084	7.952499903526003	7.539817473616749	6.7405095252033576	6.361510308844738
NM_152715	TBCEL	2.124469638273319	3.0749752859305235	2.3087382644030363	1.8225242687234722	1.7885283049876284
NM_014624	S100A6	12.000605222150046	12.166195826718305	11.96949455627114	11.076927972432905	10.982637966739121
NM_003718	CDK13	3.5828116322369525	3.934511487093986	4.3223510741546045	3.5939880575672416	3.166104429424404
NM_002439	MSH3	2.2884663277126664	2.1169814509916196	2.0972258187504806	1.9490462527452441	1.7825999929853622
NM_018509	LRRC59	8.4207912689684	8.437271486221148	7.977841898983332	7.28010399840904	6.990026389481
NM_014999	RAB21	6.126757594939906	6.323556448798118	6.001238046539227	5.459489373895128	5.159099992232707
NM_001318000	CWC27	4.6067339035160035	4.461064172298484	4.328778344926232	2.9291309077712246	3.799108056263518
NM_014445	SERP1	7.924349005536059	8.038546401065483	7.513126916075649	6.4877541092922515	6.623683146995687
NM_014426	SNX5	5.1940105715237195	5.011878450603206	5.273096960964472	4.420444174333133	4.295474550548748
NM_152363	ANKLE1	4.336526850676793	3.6845570969469312	3.9918900129721924	3.0503487969837475	2.9731323046467844
NM_014448	ARHGEF16	3.0102986183521394	2.9580557510987067	3.12297093271409	3.054153709187677	2.1070658106747215
NM_014874	MFN2	5.599062689234848	5.56994572426397	5.4683566941176895	5.001595061104638	5.069270515261125
NM_022459	XPO4	4.438426117073391	4.04162579399598	4.192060388877097	3.355903922141152	3.8629919168068247
NM_022453	RNF25	5.950261035567088	5.849382983342733	5.637510740333588	5.084729127713162	4.922284798509821
NM_022455	NSD1	-1.2575581709381307	-1.4783707600207983	-0.03515441591964551	-0.15141880184808054	-0.6549000488871912
NM_001163922	VSIG10L	3.2288869635468243	3.389878570560818	3.1113960771490246	2.179315190415172	1.9806885249027844
NM_001607	ACAA1	4.677723279265666	4.854206607074563	4.648588267289962	3.929439472636779	4.0109207263216895
NM_130444	COL18A1	5.920479283895275	6.329848531923236	6.104474023924704	5.106522518576934	4.967452697745412
NM_001204240	TBC1D10A	3.8445614138757516	3.694138152680443	3.488261658642144	2.5970638283481224	2.4472195359233515
NM_001136498	CISD3	6.018727240424146	5.746588070831605	5.169340312373255	3.940866422862308	3.934884835286476
NM_001605	AARS	6.114046543190005	5.673667576848189	5.615559466900191	5.072602078591191	4.939344483482329
NM_019108	SMG9	5.10150301731089	5.14913021708481	5.407235155929077	4.542509536996544	3.9758344634698584
NM_020964	EPG5	1.0865342041781714	1.0185731031808574	1.8361849620624506	1.7100727901777986	1.4346194991432075
NM_020961	METTL14	4.354157353312539	4.008718109708368	3.6302716950754688	3.017353226550198	2.9568154753600644
NM_016107	ZFR	5.8804912710217705	5.503999930347539	5.512968171209044	5.19267357326905	5.364609777896048
NM_001143842	TMEM106C	5.437498756339892	5.325737115514868	4.975404337084769	4.6097804822210495	4.092624298285016
NM_016101	NIP7	6.769018765165956	6.628376524758951	6.4350291716545795	5.982914314606001	5.738819696383508
NM_001276252	WDTC1	3.0768323696087525	3.191699488189429	3.158477788350228	2.6577154841004687	2.8516714670406014
NM_015719	COL5A3	4.303855856008431	4.373897567583444	4.241763005749197	3.396448693265962	3.2943300086061327
NM_001135694	VDAC3	6.8778483223258124	6.430707529045233	6.233967340607578	5.453472974721421	5.423922916014167
NM_015710	NOP53	6.206421997038524	6.4578306963259715	6.290993558744763	6.068462808595044	5.6457128336702445
NM_015715	PLA2G3	3.3602410894162604	3.5797674379627233	2.8005913607347823	2.9034442641084484	2.3999630170689885
NM_138392	SHKBP1	5.3644670502405205	5.362855078003295	5.1346941695691335	4.769502323997254	4.606830637608594
NM_001282619	GNAI2	7.509675565062001	7.632464861057337	7.677790271407595	7.105790743245304	6.993099449231665
